"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","31-Jan-2022","TS_GP_RL_LSM_M.LSM000160000",". 1. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Overall","186.5198042","Index","Normal","","10","Quantum Index - Overall"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","31-Jan-2022","TS_GP_RL_LSM_M.LSM000020",". 2. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Vegetable Ghee","123.7378737","Index","Normal","","20","Quantum Index - Ghee"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","31-Jan-2022","TS_GP_RL_LSM_M.LSM000030",". 3. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Tea Blended","264.3584906","Index","Normal","","30","Quantum Index - Tea"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","31-Jan-2022","TS_GP_RL_LSM_M.LSM000040",". 4. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Cigarettes","103.9663237","Index","Normal","","40","Quantum Index - Cigarettes"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","31-Jan-2022","TS_GP_RL_LSM_M.LSM000050",". 5. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Cotton Yarn","135.874841","Index","Normal","","50","Quantum Index - Yarn"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","31-Jan-2022","TS_GP_RL_LSM_M.LSM000060",". 6. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Cotton Cloth","116.3339278","Index","Normal","","60","Quantum Index - Cloth"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","31-Jan-2022","TS_GP_RL_LSM_M.LSM000070",". 7. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Jute Goods","66.55184292","Index","Normal","","70","Quantum Index - Jute"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","31-Jan-2022","TS_GP_RL_LSM_M.LSM000080",". 8. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Paper & Board","185.1242729","Index","Normal","","80","Quantum Index - Paper & Board"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","31-Jan-2022","TS_GP_RL_LSM_M.LSM000090",". 9. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Cement","226.5675501","Index","Normal","","90","Quantum Index - Cement"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","31-Jan-2022","TS_GP_RL_LSM_M.LSM000100",". 10. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Automobile","155.2640717","Index","Normal","","100","Quantum Index - Auto-mobiles"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","31-Jan-2022","TS_GP_RL_LSM_M.LSM000110",". 11. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Fertilizers","152.8687002","Index","Normal","","110","Quantum Index - Fertilizers"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","31-Dec-2021","TS_GP_RL_LSM_M.LSM000160000",". 1. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Overall","172.08119","Index","Normal","","10","Quantum Index - Overall"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","31-Dec-2021","TS_GP_RL_LSM_M.LSM000020",". 2. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Vegetable Ghee","140.2598756","Index","Normal","","20","Quantum Index - Ghee"
