"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2015-16)","30-Nov-2022","TS_GP_RL_LSM1516_M.LSM000050",". 5. Quantum Index of Large-scale Manufacturing (Base Period 2015-16) - Cotton Yarn","73.15098637","Index","Normal",",,","50","Quantum Index - Cotton Yarn"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2015-16)","30-Nov-2022","TS_GP_RL_LSM1516_M.LSM000060",". 6. Quantum Index of Large-scale Manufacturing (Base Period 2015-16) - Cotton Cloth","87.18387426","Index","Normal",",,","60","Quantum Index - Cotton Cloth"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2015-16)","30-Nov-2022","TS_GP_RL_LSM1516_M.LSM000070",". 7. Quantum Index of Large-scale Manufacturing (Base Period 2015-16) - Jute Goods","107.8498294","Index","Normal",",,","70","Quantum Index - Jute Goods"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2015-16)","30-Nov-2022","TS_GP_RL_LSM1516_M.LSM000080",". 8. Quantum Index of Large-scale Manufacturing (Base Period 2015-16) - Paper & Board","137.4004809","Index","Normal",",,","80","Quantum Index - Paper & Board"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2015-16)","30-Nov-2022","TS_GP_RL_LSM1516_M.LSM000090",". 9. Quantum Index of Large-scale Manufacturing (Base Period 2015-16) - Cement","128.2908106","Index","Normal",",,","90","Quantum Index - Cement"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2015-16)","30-Nov-2022","TS_GP_RL_LSM1516_M.LSM000100",". 10. Quantum Index of Large-scale Manufacturing (Base Period 2015-16) - Automobile","107.6581734","Index","Normal",",,","100","Quantum Index - Automobiles"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2015-16)","30-Nov-2022","TS_GP_RL_LSM1516_M.LSM000110",". 11. Quantum Index of Large-scale Manufacturing (Base Period 2015-16) - Fertilizers","98.48110916","Index","Normal",",,","110","Quantum Index - Fertilizers"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2015-16)","31-Oct-2022","TS_GP_RL_LSM1516_M.LSM000160000",". 1. Quantum Index of Large-scale Manufacturing (Base Period 2015-16) - Overall","108.2987727","Index","Normal",",,","10","Quantum Index - Overall"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2015-16)","31-Oct-2022","TS_GP_RL_LSM1516_M.LSM000020",". 2. Quantum Index of Large-scale Manufacturing (Base Period 2015-16) - Vegetable Ghee","120.5127338","Index","Normal",",,","20","Quantum Index - Vegetable Ghee"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2015-16)","31-Oct-2022","TS_GP_RL_LSM1516_M.LSM000030",". 3. Quantum Index of Large-scale Manufacturing (Base Period 2015-16) - Tea Blended","94.31569171","Index","Normal",",,","30","Quantum Index - Tea Blended"
