"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Inflation Snapshot (Base Year: 2007-08)","31-May-2019","TS_GP_RLS_CPI0708_M.P00040708",". General CPI (MoM)",".782690653","Percent","Normal","","40","General CPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (Base Year: 2007-08)","31-May-2019","TS_GP_RLS_CPI0708_M.P00050708",". WPI (MoM)","1.433139423","Percent","Normal","","50","WPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (Base Year: 2007-08)","31-May-2019","TS_GP_RLS_CPI0708_M.P00060708",". SPI (MoM)","1.228560032","Percent","Normal","","60","SPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (Base Year: 2007-08)","30-Apr-2019","TS_GP_RLS_CPI0708_M.P00010708",". General CPI (YoY)","8.820512821","Percent","Normal","","10","General CPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (Base Year: 2007-08)","30-Apr-2019","TS_GP_RLS_CPI0708_M.P00020708",". WPI (YoY)","13.81154909","Percent","Normal","","20","WPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (Base Year: 2007-08)","30-Apr-2019","TS_GP_RLS_CPI0708_M.P00030708",". SPI (YoY)","12.35602564","Percent","Normal","","30","SPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (Base Year: 2007-08)","30-Apr-2019","TS_GP_RLS_CPI0708_M.P00040708",". General CPI (MoM)","1.2656652","Percent","Normal","","40","General CPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (Base Year: 2007-08)","30-Apr-2019","TS_GP_RLS_CPI0708_M.P00050708",". WPI (MoM)","2.325856428","Percent","Normal","","50","WPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (Base Year: 2007-08)","30-Apr-2019","TS_GP_RLS_CPI0708_M.P00060708",". SPI (MoM)","1.011321971","Percent","Normal","","60","SPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (Base Year: 2007-08)","31-Mar-2019","TS_GP_RLS_CPI0708_M.P00010708",". General CPI (YoY)","9.412031782","Percent","Normal","","10","General CPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (Base Year: 2007-08)","31-Mar-2019","TS_GP_RLS_CPI0708_M.P00020708",". WPI (YoY)","12.63209306","Percent","Normal","","20","WPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (Base Year: 2007-08)","31-Mar-2019","TS_GP_RLS_CPI0708_M.P00030708",". SPI (YoY)","11.96372987","Percent","Normal","","30","SPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (Base Year: 2007-08)","31-Mar-2019","TS_GP_RLS_CPI0708_M.P00040708",". General CPI (MoM)","1.418290476","Percent","Normal","","40","General CPI, an Inflation Measure (Month-on-Month basis)"
