"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Monetary Aggregates (M3) - Monthly Profile","31-Dec-2022","TS_GP_BAM_M3_M.MA3001600","....... Coins in Circulation (6)","9064.913167","Million PKR","Normal","","60","Coins in Circulation"
"Monetary Aggregates (M3) - Monthly Profile","31-Dec-2022","TS_GP_BAM_M3_M.MA3001700",". M2 (M1+4+5+6)","27335210.8","Million PKR","Normal","","70","M2"
"Monetary Aggregates (M3) - Monthly Profile","31-Dec-2022","TS_GP_BAM_M3_M.MA3001800","....... Deposits held with Non-Bank Financial Companies (NBFCs) (8)","0","Million PKR","Normal","","80","Deposits held with Non-Bank Financial Companies (NBFCs)"
"Monetary Aggregates (M3) - Monthly Profile","31-Dec-2022","TS_GP_BAM_M3_M.MA3001900","....... National Saving Schemes - Outstanding Amount (Central Directorate of National Savings-CDNS) (9)","3263597.662","Million PKR","Normal","","90","National Saving Schemes outstanding Amount"
"Monetary Aggregates (M3) - Monthly Profile","31-Dec-2022","TS_GP_BAM_M3_M.MA3002000","....... Deposits held with Post Offices (10)","145570.804","Million PKR","Normal","","100","Deposits held with Post Office"
"Monetary Aggregates (M3) - Monthly Profile","31-Dec-2022","TS_GP_BAM_M3_M.MA3002100",". M3 (M2+8+9+10)","30744379.27","Million PKR","Normal","","110","M3"
"Monetary Aggregates (M3) - Monthly Profile","30-Nov-2022","TS_GP_BAM_M3_M.MA3001100","....... Notes in Circulation (1)","7576940.046","Million PKR","Normal","","10","Notes in circulation outside of Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","30-Nov-2022","TS_GP_BAM_M3_M.MA3001200","....... Transferable Deposits (2)","15227785.81","Million PKR","Normal","","20","Transferable Deposits with Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","30-Nov-2022","TS_GP_BAM_M3_M.MA3001300",". M1 (1+2)","22804725.85","Million PKR","Normal","","30","M1"
"Monetary Aggregates (M3) - Monthly Profile","30-Nov-2022","TS_GP_BAM_M3_M.MA3001400","....... Other Deposits (4)","4573194.469","Million PKR","Normal","","40","Other Deposits with Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","30-Nov-2022","TS_GP_BAM_M3_M.MA3001500","....... Securities Other than Shares (5)","3.24","Million PKR","Normal","","50","Securities Other than Shares of Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","30-Nov-2022","TS_GP_BAM_M3_M.MA3001600","....... Coins in Circulation (6)","9000.950167","Million PKR","Normal","","60","Coins in Circulation"
"Monetary Aggregates (M3) - Monthly Profile","30-Nov-2022","TS_GP_BAM_M3_M.MA3001700",". M2 (M1+4+5+6)","27386924.51","Million PKR","Normal","","70","M2"
"Monetary Aggregates (M3) - Monthly Profile","30-Nov-2022","TS_GP_BAM_M3_M.MA3001800","....... Deposits held with Non-Bank Financial Companies (NBFCs) (8)","0","Million PKR","Normal","","80","Deposits held with Non-Bank Financial Companies (NBFCs)"
"Monetary Aggregates (M3) - Monthly Profile","30-Nov-2022","TS_GP_BAM_M3_M.MA3001900","....... National Saving Schemes - Outstanding Amount (Central Directorate of National Savings-CDNS) (9)","3280358.872","Million PKR","Normal","","90","National Saving Schemes outstanding Amount"
"Monetary Aggregates (M3) - Monthly Profile","30-Nov-2022","TS_GP_BAM_M3_M.MA3002000","....... Deposits held with Post Offices (10)","150540.786","Million PKR","Normal","","100","Deposits held with Post Office"
"Monetary Aggregates (M3) - Monthly Profile","30-Nov-2022","TS_GP_BAM_M3_M.MA3002100",". M3 (M2+8+9+10)","30817824.17","Million PKR","Normal","","110","M3"
"Monetary Aggregates (M3) - Monthly Profile","31-Oct-2022","TS_GP_BAM_M3_M.MA3001100","....... Notes in Circulation (1)","7612771.379","Million PKR","Normal","","10","Notes in circulation outside of Depository Corporations"
