"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Production and Sales of Auto Vehicles","31-May-2020","TS_GP_RLS_PSAUTO_M.AP_001002","......2 Production of Motor cycles","34403","Number","Normal","","100","Production of Motor cycles"
"Production and Sales of Auto Vehicles","31-May-2020","TS_GP_RLS_PSAUTO_M.AP_001003","......3 Production of Trucks","0","Number","Normal","","110","Production of Trucks"
"Production and Sales of Auto Vehicles","31-May-2020","TS_GP_RLS_PSAUTO_M.AP_001004","......4 Production of Buses","0","Number","Normal","","120","Production of Buses"
"Production and Sales of Auto Vehicles","31-May-2020","TS_GP_RLS_PSAUTO_M.AP_001005","......5 Production of LCVS (Pick Ups)","30","Number","Normal","","130","Production of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","31-May-2020","TS_GP_RLS_PSAUTO_M.AP_001006","......6 Production of Tractors","3559","Number","Normal","","140","Production of Tractors"
"Production and Sales of Auto Vehicles","30-Apr-2020","TS_GP_RLS_PSAUTO_M.TAS_001000",". Total of Auto sales (Cars, jeeps, Trucks buses , LCV (Pick Ups), tractors except Motorcycles) Sales","2127","Number","Normal","","10","Total auto sales excluding motorcyles"
"Production and Sales of Auto Vehicles","30-Apr-2020","TS_GP_RLS_PSAUTO_M.AS_001001","......1 Sales of Cars and Jeeps","0","Number","Normal","","20","Sales of Cars and Jeeps"
"Production and Sales of Auto Vehicles","30-Apr-2020","TS_GP_RLS_PSAUTO_M.AS_001002","......2 Sales of Motor cycles","2974","Number","Normal","","30","Sales of Motor cycles"
"Production and Sales of Auto Vehicles","30-Apr-2020","TS_GP_RLS_PSAUTO_M.AS_001003","......3 Sales of Trucks","36","Number","Normal","","40","Sales of Trucks"
"Production and Sales of Auto Vehicles","30-Apr-2020","TS_GP_RLS_PSAUTO_M.AS_001004","......4 Sales of Buses","3","Number","Normal","","50","Sales of Buses"
"Production and Sales of Auto Vehicles","30-Apr-2020","TS_GP_RLS_PSAUTO_M.AS_001005","......5 Sales of LCVS (Pick Ups)","39","Number","Normal","","60","Sales of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","30-Apr-2020","TS_GP_RLS_PSAUTO_M.AS_001006","......6 Sales of Tractors","2049","Number","Normal","","70","Sales of Tractors"
"Production and Sales of Auto Vehicles","30-Apr-2020","TS_GP_RLS_PSAUTO_M.TAP_001000",". Total of Auto production (Cars,jeeps, Trucks buses , LCV (Pick Ups),   tactors  except Motorcycles) Production","1742","Number","Normal","","80","Total auto production excluding motorcyles"
"Production and Sales of Auto Vehicles","30-Apr-2020","TS_GP_RLS_PSAUTO_M.AP_001001","......1 Production of Cars and Jeeps","0","Number","Normal","","90","Production of Cars and Jeeps"
"Production and Sales of Auto Vehicles","30-Apr-2020","TS_GP_RLS_PSAUTO_M.AP_001002","......2 Production of Motor cycles","0","Number","Normal","","100","Production of Motor cycles"
"Production and Sales of Auto Vehicles","30-Apr-2020","TS_GP_RLS_PSAUTO_M.AP_001003","......3 Production of Trucks","0","Number","Normal","","110","Production of Trucks"
"Production and Sales of Auto Vehicles","30-Apr-2020","TS_GP_RLS_PSAUTO_M.AP_001004","......4 Production of Buses","0","Number","Normal","","120","Production of Buses"
"Production and Sales of Auto Vehicles","30-Apr-2020","TS_GP_RLS_PSAUTO_M.AP_001005","......5 Production of LCVS (Pick Ups)","0","Number","Normal","","130","Production of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","30-Apr-2020","TS_GP_RLS_PSAUTO_M.AP_001006","......6 Production of Tractors","1742","Number","Normal","","140","Production of Tractors"
"Production and Sales of Auto Vehicles","31-Mar-2020","TS_GP_RLS_PSAUTO_M.TAS_001000",". Total of Auto sales (Cars, jeeps, Trucks buses , LCV (Pick Ups), tractors except Motorcycles) Sales","10436","Number","Normal","","10","Total auto sales excluding motorcyles"
"Production and Sales of Auto Vehicles","31-Mar-2020","TS_GP_RLS_PSAUTO_M.AS_001001","......1 Sales of Cars and Jeeps","6704","Number","Normal","","20","Sales of Cars and Jeeps"
"Production and Sales of Auto Vehicles","31-Mar-2020","TS_GP_RLS_PSAUTO_M.AS_001002","......2 Sales of Motor cycles","100413","Number","Normal","","30","Sales of Motor cycles"
"Production and Sales of Auto Vehicles","31-Mar-2020","TS_GP_RLS_PSAUTO_M.AS_001003","......3 Sales of Trucks","298","Number","Normal","","40","Sales of Trucks"
"Production and Sales of Auto Vehicles","31-Mar-2020","TS_GP_RLS_PSAUTO_M.AS_001004","......4 Sales of Buses","44","Number","Normal","","50","Sales of Buses"
"Production and Sales of Auto Vehicles","31-Mar-2020","TS_GP_RLS_PSAUTO_M.AS_001005","......5 Sales of LCVS (Pick Ups)","465","Number","Normal","","60","Sales of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","31-Mar-2020","TS_GP_RLS_PSAUTO_M.AS_001006","......6 Sales of Tractors","2925","Number","Normal","","70","Sales of Tractors"
"Production and Sales of Auto Vehicles","31-Mar-2020","TS_GP_RLS_PSAUTO_M.TAP_001000",". Total of Auto production (Cars,jeeps, Trucks buses , LCV (Pick Ups),   tactors  except Motorcycles) Production","11431","Number","Normal","","80","Total auto production excluding motorcyles"
"Production and Sales of Auto Vehicles","31-Mar-2020","TS_GP_RLS_PSAUTO_M.AP_001001","......1 Production of Cars and Jeeps","7462","Number","Normal","","90","Production of Cars and Jeeps"
"Production and Sales of Auto Vehicles","31-Mar-2020","TS_GP_RLS_PSAUTO_M.AP_001002","......2 Production of Motor cycles","100207","Number","Normal","","100","Production of Motor cycles"
"Production and Sales of Auto Vehicles","31-Mar-2020","TS_GP_RLS_PSAUTO_M.AP_001003","......3 Production of Trucks","307","Number","Normal","","110","Production of Trucks"
"Production and Sales of Auto Vehicles","31-Mar-2020","TS_GP_RLS_PSAUTO_M.AP_001004","......4 Production of Buses","32","Number","Normal","","120","Production of Buses"
"Production and Sales of Auto Vehicles","31-Mar-2020","TS_GP_RLS_PSAUTO_M.AP_001005","......5 Production of LCVS (Pick Ups)","771","Number","Normal","","130","Production of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","31-Mar-2020","TS_GP_RLS_PSAUTO_M.AP_001006","......6 Production of Tractors","2859","Number","Normal","","140","Production of Tractors"
"Production and Sales of Auto Vehicles","29-Feb-2020","TS_GP_RLS_PSAUTO_M.TAS_001000",". Total of Auto sales (Cars, jeeps, Trucks buses , LCV (Pick Ups), tractors except Motorcycles) Sales","15726","Number","Normal","","10","Total auto sales excluding motorcyles"
"Production and Sales of Auto Vehicles","29-Feb-2020","TS_GP_RLS_PSAUTO_M.AS_001001","......1 Sales of Cars and Jeeps","11413","Number","Normal","","20","Sales of Cars and Jeeps"
"Production and Sales of Auto Vehicles","29-Feb-2020","TS_GP_RLS_PSAUTO_M.AS_001002","......2 Sales of Motor cycles","139007","Number","Normal","","30","Sales of Motor cycles"
"Production and Sales of Auto Vehicles","29-Feb-2020","TS_GP_RLS_PSAUTO_M.AS_001003","......3 Sales of Trucks","338","Number","Normal","","40","Sales of Trucks"
"Production and Sales of Auto Vehicles","29-Feb-2020","TS_GP_RLS_PSAUTO_M.AS_001004","......4 Sales of Buses","64","Number","Normal","","50","Sales of Buses"
"Production and Sales of Auto Vehicles","29-Feb-2020","TS_GP_RLS_PSAUTO_M.AS_001005","......5 Sales of LCVS (Pick Ups)","770","Number","Normal","","60","Sales of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","29-Feb-2020","TS_GP_RLS_PSAUTO_M.AS_001006","......6 Sales of Tractors","3141","Number","Normal","","70","Sales of Tractors"
"Production and Sales of Auto Vehicles","29-Feb-2020","TS_GP_RLS_PSAUTO_M.TAP_001000",". Total of Auto production (Cars,jeeps, Trucks buses , LCV (Pick Ups),   tactors  except Motorcycles) Production","15046","Number","Normal","","80","Total auto production excluding motorcyles"
"Production and Sales of Auto Vehicles","29-Feb-2020","TS_GP_RLS_PSAUTO_M.AP_001001","......1 Production of Cars and Jeeps","10797","Number","Normal","","90","Production of Cars and Jeeps"
"Production and Sales of Auto Vehicles","29-Feb-2020","TS_GP_RLS_PSAUTO_M.AP_001002","......2 Production of Motor cycles","139167","Number","Normal","","100","Production of Motor cycles"
"Production and Sales of Auto Vehicles","29-Feb-2020","TS_GP_RLS_PSAUTO_M.AP_001003","......3 Production of Trucks","341","Number","Normal","","110","Production of Trucks"
"Production and Sales of Auto Vehicles","29-Feb-2020","TS_GP_RLS_PSAUTO_M.AP_001004","......4 Production of Buses","66","Number","Normal","","120","Production of Buses"
"Production and Sales of Auto Vehicles","29-Feb-2020","TS_GP_RLS_PSAUTO_M.AP_001005","......5 Production of LCVS (Pick Ups)","788","Number","Normal","","130","Production of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","29-Feb-2020","TS_GP_RLS_PSAUTO_M.AP_001006","......6 Production of Tractors","3054","Number","Normal","","140","Production of Tractors"
"Production and Sales of Auto Vehicles","31-Jan-2020","TS_GP_RLS_PSAUTO_M.TAS_001000",". Total of Auto sales (Cars, jeeps, Trucks buses , LCV (Pick Ups), tractors except Motorcycles) Sales","14621","Number","Normal","","10","Total auto sales excluding motorcyles"
"Production and Sales of Auto Vehicles","31-Jan-2020","TS_GP_RLS_PSAUTO_M.AS_001001","......1 Sales of Cars and Jeeps","11004","Number","Normal","","20","Sales of Cars and Jeeps"
"Production and Sales of Auto Vehicles","31-Jan-2020","TS_GP_RLS_PSAUTO_M.AS_001002","......2 Sales of Motor cycles","142445","Number","Normal","","30","Sales of Motor cycles"
"Production and Sales of Auto Vehicles","31-Jan-2020","TS_GP_RLS_PSAUTO_M.AS_001003","......3 Sales of Trucks","393","Number","Normal","","40","Sales of Trucks"
"Production and Sales of Auto Vehicles","31-Jan-2020","TS_GP_RLS_PSAUTO_M.AS_001004","......4 Sales of Buses","51","Number","Normal","","50","Sales of Buses"
"Production and Sales of Auto Vehicles","31-Jan-2020","TS_GP_RLS_PSAUTO_M.AS_001005","......5 Sales of LCVS (Pick Ups)","960","Number","Normal","","60","Sales of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","31-Jan-2020","TS_GP_RLS_PSAUTO_M.AS_001006","......6 Sales of Tractors","2213","Number","Normal","","70","Sales of Tractors"
"Production and Sales of Auto Vehicles","31-Jan-2020","TS_GP_RLS_PSAUTO_M.TAP_001000",". Total of Auto production (Cars,jeeps, Trucks buses , LCV (Pick Ups),   tactors  except Motorcycles) Production","13785","Number","Normal","","80","Total auto production excluding motorcyles"
"Production and Sales of Auto Vehicles","31-Jan-2020","TS_GP_RLS_PSAUTO_M.AP_001001","......1 Production of Cars and Jeeps","12302","Number","Normal","","90","Production of Cars and Jeeps"
"Production and Sales of Auto Vehicles","31-Jan-2020","TS_GP_RLS_PSAUTO_M.AP_001002","......2 Production of Motor cycles","139940","Number","Normal","","100","Production of Motor cycles"
"Production and Sales of Auto Vehicles","31-Jan-2020","TS_GP_RLS_PSAUTO_M.AP_001003","......3 Production of Trucks","337","Number","Normal","","110","Production of Trucks"
"Production and Sales of Auto Vehicles","31-Jan-2020","TS_GP_RLS_PSAUTO_M.AP_001004","......4 Production of Buses","38","Number","Normal","","120","Production of Buses"
"Production and Sales of Auto Vehicles","31-Jan-2020","TS_GP_RLS_PSAUTO_M.AP_001005","......5 Production of LCVS (Pick Ups)","425","Number","Normal","","130","Production of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","31-Jan-2020","TS_GP_RLS_PSAUTO_M.AP_001006","......6 Production of Tractors","683","Number","Normal","","140","Production of Tractors"
"Production and Sales of Auto Vehicles","31-Dec-2019","TS_GP_RLS_PSAUTO_M.TAS_001000",". Total of Auto sales (Cars, jeeps, Trucks buses , LCV (Pick Ups), tractors except Motorcycles) Sales","13568","Number","Normal","","10","Total auto sales excluding motorcyles"
"Production and Sales of Auto Vehicles","31-Dec-2019","TS_GP_RLS_PSAUTO_M.AS_001001","......1 Sales of Cars and Jeeps","10355","Number","Normal","","20","Sales of Cars and Jeeps"
"Production and Sales of Auto Vehicles","31-Dec-2019","TS_GP_RLS_PSAUTO_M.AS_001002","......2 Sales of Motor cycles","128866","Number","Normal","","30","Sales of Motor cycles"
"Production and Sales of Auto Vehicles","31-Dec-2019","TS_GP_RLS_PSAUTO_M.AS_001003","......3 Sales of Trucks","254","Number","Normal","","40","Sales of Trucks"
"Production and Sales of Auto Vehicles","31-Dec-2019","TS_GP_RLS_PSAUTO_M.AS_001004","......4 Sales of Buses","61","Number","Normal","","50","Sales of Buses"
"Production and Sales of Auto Vehicles","31-Dec-2019","TS_GP_RLS_PSAUTO_M.AS_001005","......5 Sales of LCVS (Pick Ups)","1745","Number","Normal","","60","Sales of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","31-Dec-2019","TS_GP_RLS_PSAUTO_M.AS_001006","......6 Sales of Tractors","1153","Number","Normal","","70","Sales of Tractors"
"Production and Sales of Auto Vehicles","31-Dec-2019","TS_GP_RLS_PSAUTO_M.TAP_001000",". Total of Auto production (Cars,jeeps, Trucks buses , LCV (Pick Ups),   tactors  except Motorcycles) Production","10223","Number","Normal","","80","Total auto production excluding motorcyles"
"Production and Sales of Auto Vehicles","31-Dec-2019","TS_GP_RLS_PSAUTO_M.AP_001001","......1 Production of Cars and Jeeps","8844","Number","Normal","","90","Production of Cars and Jeeps"
"Production and Sales of Auto Vehicles","31-Dec-2019","TS_GP_RLS_PSAUTO_M.AP_001002","......2 Production of Motor cycles","135178","Number","Normal","","100","Production of Motor cycles"
"Production and Sales of Auto Vehicles","31-Dec-2019","TS_GP_RLS_PSAUTO_M.AP_001003","......3 Production of Trucks","267","Number","Normal","","110","Production of Trucks"
"Production and Sales of Auto Vehicles","31-Dec-2019","TS_GP_RLS_PSAUTO_M.AP_001004","......4 Production of Buses","55","Number","Normal","","120","Production of Buses"
"Production and Sales of Auto Vehicles","31-Dec-2019","TS_GP_RLS_PSAUTO_M.AP_001005","......5 Production of LCVS (Pick Ups)","276","Number","Normal","","130","Production of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","31-Dec-2019","TS_GP_RLS_PSAUTO_M.AP_001006","......6 Production of Tractors","781","Number","Normal","","140","Production of Tractors"
"Production and Sales of Auto Vehicles","30-Nov-2019","TS_GP_RLS_PSAUTO_M.TAS_001000",". Total of Auto sales (Cars, jeeps, Trucks buses , LCV (Pick Ups), tractors except Motorcycles) Sales","12048","Number","Normal","","10","Total auto sales excluding motorcyles"
"Production and Sales of Auto Vehicles","30-Nov-2019","TS_GP_RLS_PSAUTO_M.AS_001001","......1 Sales of Cars and Jeeps","9221","Number","Normal","","20","Sales of Cars and Jeeps"
"Production and Sales of Auto Vehicles","30-Nov-2019","TS_GP_RLS_PSAUTO_M.AS_001002","......2 Sales of Motor cycles","146426","Number","Normal","","30","Sales of Motor cycles"
"Production and Sales of Auto Vehicles","30-Nov-2019","TS_GP_RLS_PSAUTO_M.AS_001003","......3 Sales of Trucks","336","Number","Normal","","40","Sales of Trucks"
"Production and Sales of Auto Vehicles","30-Nov-2019","TS_GP_RLS_PSAUTO_M.AS_001004","......4 Sales of Buses","53","Number","Normal","","50","Sales of Buses"
"Production and Sales of Auto Vehicles","30-Nov-2019","TS_GP_RLS_PSAUTO_M.AS_001005","......5 Sales of LCVS (Pick Ups)","613","Number","Normal","","60","Sales of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","30-Nov-2019","TS_GP_RLS_PSAUTO_M.AS_001006","......6 Sales of Tractors","1825","Number","Normal","","70","Sales of Tractors"
"Production and Sales of Auto Vehicles","30-Nov-2019","TS_GP_RLS_PSAUTO_M.TAP_001000",". Total of Auto production (Cars,jeeps, Trucks buses , LCV (Pick Ups),   tactors  except Motorcycles) Production","10532","Number","Normal","","80","Total auto production excluding motorcyles"
"Production and Sales of Auto Vehicles","30-Nov-2019","TS_GP_RLS_PSAUTO_M.AP_001001","......1 Production of Cars and Jeeps","7528","Number","Normal","","90","Production of Cars and Jeeps"
"Production and Sales of Auto Vehicles","30-Nov-2019","TS_GP_RLS_PSAUTO_M.AP_001002","......2 Production of Motor cycles","145001","Number","Normal","","100","Production of Motor cycles"
"Production and Sales of Auto Vehicles","30-Nov-2019","TS_GP_RLS_PSAUTO_M.AP_001003","......3 Production of Trucks","305","Number","Normal","","110","Production of Trucks"
"Production and Sales of Auto Vehicles","30-Nov-2019","TS_GP_RLS_PSAUTO_M.AP_001004","......4 Production of Buses","64","Number","Normal","","120","Production of Buses"
"Production and Sales of Auto Vehicles","30-Nov-2019","TS_GP_RLS_PSAUTO_M.AP_001005","......5 Production of LCVS (Pick Ups)","223","Number","Normal","","130","Production of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","30-Nov-2019","TS_GP_RLS_PSAUTO_M.AP_001006","......6 Production of Tractors","2412","Number","Normal","","140","Production of Tractors"
"Production and Sales of Auto Vehicles","31-Oct-2019","TS_GP_RLS_PSAUTO_M.TAS_001000",". Total of Auto sales (Cars, jeeps, Trucks buses , LCV (Pick Ups), tractors except Motorcycles) Sales","14092","Number","Normal","","10","Total auto sales excluding motorcyles"
"Production and Sales of Auto Vehicles","31-Oct-2019","TS_GP_RLS_PSAUTO_M.AS_001001","......1 Sales of Cars and Jeeps","10432","Number","Normal","","20","Sales of Cars and Jeeps"
"Production and Sales of Auto Vehicles","31-Oct-2019","TS_GP_RLS_PSAUTO_M.AS_001002","......2 Sales of Motor cycles","156872","Number","Normal","","30","Sales of Motor cycles"
"Production and Sales of Auto Vehicles","31-Oct-2019","TS_GP_RLS_PSAUTO_M.AS_001003","......3 Sales of Trucks","240","Number","Normal","","40","Sales of Trucks"
"Production and Sales of Auto Vehicles","31-Oct-2019","TS_GP_RLS_PSAUTO_M.AS_001004","......4 Sales of Buses","63","Number","Normal","","50","Sales of Buses"
"Production and Sales of Auto Vehicles","31-Oct-2019","TS_GP_RLS_PSAUTO_M.AS_001005","......5 Sales of LCVS (Pick Ups)","496","Number","Normal","","60","Sales of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","31-Oct-2019","TS_GP_RLS_PSAUTO_M.AS_001006","......6 Sales of Tractors","2861","Number","Normal","","70","Sales of Tractors"
"Production and Sales of Auto Vehicles","31-Oct-2019","TS_GP_RLS_PSAUTO_M.TAP_001000",". Total of Auto production (Cars,jeeps, Trucks buses , LCV (Pick Ups),   tactors  except Motorcycles) Production","15637","Number","Normal","","80","Total auto production excluding motorcyles"
"Production and Sales of Auto Vehicles","31-Oct-2019","TS_GP_RLS_PSAUTO_M.AP_001001","......1 Production of Cars and Jeeps","10635","Number","Normal","","90","Production of Cars and Jeeps"
"Production and Sales of Auto Vehicles","31-Oct-2019","TS_GP_RLS_PSAUTO_M.AP_001002","......2 Production of Motor cycles","158657","Number","Normal","","100","Production of Motor cycles"
"Production and Sales of Auto Vehicles","31-Oct-2019","TS_GP_RLS_PSAUTO_M.AP_001003","......3 Production of Trucks","358","Number","Normal","","110","Production of Trucks"
"Production and Sales of Auto Vehicles","31-Oct-2019","TS_GP_RLS_PSAUTO_M.AP_001004","......4 Production of Buses","50","Number","Normal","","120","Production of Buses"
"Production and Sales of Auto Vehicles","31-Oct-2019","TS_GP_RLS_PSAUTO_M.AP_001005","......5 Production of LCVS (Pick Ups)","705","Number","Normal","","130","Production of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","31-Oct-2019","TS_GP_RLS_PSAUTO_M.AP_001006","......6 Production of Tractors","3889","Number","Normal","","140","Production of Tractors"
"Production and Sales of Auto Vehicles","30-Sep-2019","TS_GP_RLS_PSAUTO_M.TAS_001000",". Total of Auto sales (Cars, jeeps, Trucks buses , LCV (Pick Ups), tractors except Motorcycles) Sales","15844","Number","Normal","","10","Total auto sales excluding motorcyles"
"Production and Sales of Auto Vehicles","30-Sep-2019","TS_GP_RLS_PSAUTO_M.AS_001001","......1 Sales of Cars and Jeeps","11327","Number","Normal","","20","Sales of Cars and Jeeps"
"Production and Sales of Auto Vehicles","30-Sep-2019","TS_GP_RLS_PSAUTO_M.AS_001002","......2 Sales of Motor cycles","126141","Number","Normal","","30","Sales of Motor cycles"
"Production and Sales of Auto Vehicles","30-Sep-2019","TS_GP_RLS_PSAUTO_M.AS_001003","......3 Sales of Trucks","228","Number","Normal","","40","Sales of Trucks"
"Production and Sales of Auto Vehicles","30-Sep-2019","TS_GP_RLS_PSAUTO_M.AS_001004","......4 Sales of Buses","36","Number","Normal","","50","Sales of Buses"
"Production and Sales of Auto Vehicles","30-Sep-2019","TS_GP_RLS_PSAUTO_M.AS_001005","......5 Sales of LCVS (Pick Ups)","492","Number","Normal","","60","Sales of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","30-Sep-2019","TS_GP_RLS_PSAUTO_M.AS_001006","......6 Sales of Tractors","3761","Number","Normal","","70","Sales of Tractors"
"Production and Sales of Auto Vehicles","30-Sep-2019","TS_GP_RLS_PSAUTO_M.TAP_001000",". Total of Auto production (Cars,jeeps, Trucks buses , LCV (Pick Ups),   tactors  except Motorcycles) Production","14942","Number","Normal","","80","Total auto production excluding motorcyles"
"Production and Sales of Auto Vehicles","30-Sep-2019","TS_GP_RLS_PSAUTO_M.AP_001001","......1 Production of Cars and Jeeps","9401","Number","Normal","","90","Production of Cars and Jeeps"
"Production and Sales of Auto Vehicles","30-Sep-2019","TS_GP_RLS_PSAUTO_M.AP_001002","......2 Production of Motor cycles","127716","Number","Normal","","100","Production of Motor cycles"
"Production and Sales of Auto Vehicles","30-Sep-2019","TS_GP_RLS_PSAUTO_M.AP_001003","......3 Production of Trucks","233","Number","Normal","","110","Production of Trucks"
"Production and Sales of Auto Vehicles","30-Sep-2019","TS_GP_RLS_PSAUTO_M.AP_001004","......4 Production of Buses","35","Number","Normal","","120","Production of Buses"
"Production and Sales of Auto Vehicles","30-Sep-2019","TS_GP_RLS_PSAUTO_M.AP_001005","......5 Production of LCVS (Pick Ups)","1257","Number","Normal","","130","Production of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","30-Sep-2019","TS_GP_RLS_PSAUTO_M.AP_001006","......6 Production of Tractors","4016","Number","Normal","","140","Production of Tractors"
"Production and Sales of Auto Vehicles","31-Aug-2019","TS_GP_RLS_PSAUTO_M.TAS_001000",". Total of Auto sales (Cars, jeeps, Trucks buses , LCV (Pick Ups), tractors except Motorcycles) Sales","13048","Number","Normal","","10","Total auto sales excluding motorcyles"
"Production and Sales of Auto Vehicles","31-Aug-2019","TS_GP_RLS_PSAUTO_M.AS_001001","......1 Sales of Cars and Jeeps","9780","Number","Normal","","20","Sales of Cars and Jeeps"
"Production and Sales of Auto Vehicles","31-Aug-2019","TS_GP_RLS_PSAUTO_M.AS_001002","......2 Sales of Motor cycles","128445","Number","Normal","","30","Sales of Motor cycles"
"Production and Sales of Auto Vehicles","31-Aug-2019","TS_GP_RLS_PSAUTO_M.AS_001003","......3 Sales of Trucks","239","Number","Normal","","40","Sales of Trucks"
"Production and Sales of Auto Vehicles","31-Aug-2019","TS_GP_RLS_PSAUTO_M.AS_001004","......4 Sales of Buses","42","Number","Normal","","50","Sales of Buses"
"Production and Sales of Auto Vehicles","31-Aug-2019","TS_GP_RLS_PSAUTO_M.AS_001005","......5 Sales of LCVS (Pick Ups)","442","Number","Normal","","60","Sales of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","31-Aug-2019","TS_GP_RLS_PSAUTO_M.AS_001006","......6 Sales of Tractors","2545","Number","Normal","","70","Sales of Tractors"
"Production and Sales of Auto Vehicles","31-Aug-2019","TS_GP_RLS_PSAUTO_M.TAP_001000",". Total of Auto production (Cars,jeeps, Trucks buses , LCV (Pick Ups),   tactors  except Motorcycles) Production","16016","Number","Normal","","80","Total auto production excluding motorcyles"
"Production and Sales of Auto Vehicles","31-Aug-2019","TS_GP_RLS_PSAUTO_M.AP_001001","......1 Production of Cars and Jeeps","11323","Number","Normal","","90","Production of Cars and Jeeps"
"Production and Sales of Auto Vehicles","31-Aug-2019","TS_GP_RLS_PSAUTO_M.AP_001002","......2 Production of Motor cycles","127850","Number","Normal","","100","Production of Motor cycles"
"Production and Sales of Auto Vehicles","31-Aug-2019","TS_GP_RLS_PSAUTO_M.AP_001003","......3 Production of Trucks","237","Number","Normal","","110","Production of Trucks"
"Production and Sales of Auto Vehicles","31-Aug-2019","TS_GP_RLS_PSAUTO_M.AP_001004","......4 Production of Buses","61","Number","Normal","","120","Production of Buses"
"Production and Sales of Auto Vehicles","31-Aug-2019","TS_GP_RLS_PSAUTO_M.AP_001005","......5 Production of LCVS (Pick Ups)","1633","Number","Normal","","130","Production of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","31-Aug-2019","TS_GP_RLS_PSAUTO_M.AP_001006","......6 Production of Tractors","2762","Number","Normal","","140","Production of Tractors"
"Production and Sales of Auto Vehicles","31-Jul-2019","TS_GP_RLS_PSAUTO_M.TAS_001000",". Total of Auto sales (Cars, jeeps, Trucks buses , LCV (Pick Ups), tractors except Motorcycles) Sales","16208","Number","Normal","","10","Total auto sales excluding motorcyles"
"Production and Sales of Auto Vehicles","31-Jul-2019","TS_GP_RLS_PSAUTO_M.AS_001001","......1 Sales of Cars and Jeeps","11642","Number","Normal","","20","Sales of Cars and Jeeps"
"Production and Sales of Auto Vehicles","31-Jul-2019","TS_GP_RLS_PSAUTO_M.AS_001002","......2 Sales of Motor cycles","113096","Number","Normal","","30","Sales of Motor cycles"
"Production and Sales of Auto Vehicles","31-Jul-2019","TS_GP_RLS_PSAUTO_M.AS_001003","......3 Sales of Trucks","407","Number","Normal","","40","Sales of Trucks"
"Production and Sales of Auto Vehicles","31-Jul-2019","TS_GP_RLS_PSAUTO_M.AS_001004","......4 Sales of Buses","118","Number","Normal","","50","Sales of Buses"
"Production and Sales of Auto Vehicles","31-Jul-2019","TS_GP_RLS_PSAUTO_M.AS_001005","......5 Sales of LCVS (Pick Ups)","952","Number","Normal","","60","Sales of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","31-Jul-2019","TS_GP_RLS_PSAUTO_M.AS_001006","......6 Sales of Tractors","3089","Number","Normal","","70","Sales of Tractors"
"Production and Sales of Auto Vehicles","31-Jul-2019","TS_GP_RLS_PSAUTO_M.TAP_001000",". Total of Auto production (Cars,jeeps, Trucks buses , LCV (Pick Ups),   tactors  except Motorcycles) Production","22164","Number","Normal","","80","Total auto production excluding motorcyles"
"Production and Sales of Auto Vehicles","31-Jul-2019","TS_GP_RLS_PSAUTO_M.AP_001001","......1 Production of Cars and Jeeps","17348","Number","Normal","","90","Production of Cars and Jeeps"
"Production and Sales of Auto Vehicles","31-Jul-2019","TS_GP_RLS_PSAUTO_M.AP_001002","......2 Production of Motor cycles","115205","Number","Normal","","100","Production of Motor cycles"
"Production and Sales of Auto Vehicles","31-Jul-2019","TS_GP_RLS_PSAUTO_M.AP_001003","......3 Production of Trucks","347","Number","Normal","","110","Production of Trucks"
"Production and Sales of Auto Vehicles","31-Jul-2019","TS_GP_RLS_PSAUTO_M.AP_001004","......4 Production of Buses","61","Number","Normal","","120","Production of Buses"
"Production and Sales of Auto Vehicles","31-Jul-2019","TS_GP_RLS_PSAUTO_M.AP_001005","......5 Production of LCVS (Pick Ups)","1597","Number","Normal","","130","Production of LCVS (Pick Ups)"
"Production and Sales of Auto Vehicles","31-Jul-2019","TS_GP_RLS_PSAUTO_M.AP_001006","......6 Production of Tractors","2811","Number","Normal","","140","Production of Tractors"
"Production and Sales of Auto Vehicles","30-Jun-2019","TS_GP_RLS_PSAUTO_M.TAS_001000",". Total of Auto sales (Cars, jeeps, Trucks buses , LCV (Pick Ups), tractors except Motorcycles) Sales","21607","Number","Normal","","10","Total auto sales excluding motorcyles"
