date,series_name,value
1991-09-30,U.A.E.,8.7
1991-09-30,U.K.,9.7
1991-09-30,USA,12.5
1991-10-31,EU Countries,3.3
1991-10-31,Other Countries,15.7
1991-10-31,Other GCC Countries,12.4
1991-10-31,Saudi Arabia,47
1991-10-31,U.A.E.,7.9
1991-10-31,U.K.,11
1991-10-31,USA,13
1991-11-30,EU Countries,2.3
1991-11-30,Other Countries,12.9
1991-11-30,Other GCC Countries,11.3
1991-11-30,Saudi Arabia,40.1
1991-11-30,U.A.E.,7.7
1991-11-30,U.K.,11.1
1991-11-30,USA,10
1991-12-31,EU Countries,2.8
1991-12-31,Other Countries,12.9
1991-12-31,Other GCC Countries,12.1
1991-12-31,Saudi Arabia,38
1991-12-31,U.A.E.,8.8
1991-12-31,U.K.,11.1
1991-12-31,USA,10.8
1992-01-31,EU Countries,3.2
1992-01-31,Other Countries,19.599999999999998
1992-01-31,Other GCC Countries,11.4
1992-01-31,Saudi Arabia,46.1
1992-01-31,U.A.E.,11.4
1992-01-31,U.K.,14.8
1992-01-31,USA,13
1992-02-29,EU Countries,3
1992-02-29,Other Countries,12.5
1992-02-29,Other GCC Countries,11.9
1992-02-29,Saudi Arabia,43.3
1992-02-29,U.A.E.,12.2
1992-02-29,U.K.,11.9
1992-02-29,USA,10.3
1992-03-31,EU Countries,2.4
1992-03-31,Other Countries,12.299999999999999
1992-03-31,Other GCC Countries,11
1992-03-31,Saudi Arabia,41.3
1992-03-31,U.A.E.,8.9
1992-03-31,U.K.,8.7
1992-03-31,USA,13.2
1992-04-30,EU Countries,2.6
1992-04-30,Other Countries,11.6
1992-04-30,Other GCC Countries,14.6
1992-04-30,Saudi Arabia,39.2
1992-04-30,U.A.E.,7
1992-04-30,U.K.,10.6
1992-04-30,USA,13.1
1992-05-31,EU Countries,2.5
1992-05-31,Other Countries,11.9
1992-05-31,Other GCC Countries,14.8
1992-05-31,Saudi Arabia,45.6
1992-05-31,U.A.E.,6.6
1992-05-31,U.K.,13
1992-05-31,USA,12.1
1992-06-30,EU Countries,3.5
1992-06-30,Other Countries,14.4
1992-06-30,Other GCC Countries,15
1992-06-30,Saudi Arabia,51.5
1992-06-30,U.A.E.,9.6
1992-06-30,U.K.,12.3
1992-06-30,USA,11.5
1992-07-31,EU Countries,3.4
1992-07-31,Other Countries,12.3
1992-07-31,Other GCC Countries,12.7
1992-07-31,Saudi Arabia,36.1
1992-07-31,U.A.E.,6.4
1992-07-31,U.K.,11.8
1992-07-31,USA,17.4
1992-08-31,EU Countries,3.5
1992-08-31,Other Countries,13.7
1992-08-31,Other GCC Countries,15.8
1992-08-31,Saudi Arabia,54
1992-08-31,U.A.E.,8.8
1992-08-31,U.K.,12.1
1992-08-31,USA,14.3
1992-09-30,EU Countries,4
1992-09-30,Other Countries,14.600000000000001
1992-09-30,Other GCC Countries,16.4
1992-09-30,Saudi Arabia,47.3
1992-09-30,U.A.E.,9.4
1992-09-30,U.K.,12.1
1992-09-30,USA,12.5
1992-10-31,EU Countries,5.6
1992-10-31,Other Countries,18.1
1992-10-31,Other GCC Countries,15.1
1992-10-31,Saudi Arabia,46.6
1992-10-31,U.A.E.,8.2
1992-10-31,U.K.,9.7
1992-10-31,USA,14.2
1992-11-30,EU Countries,2.6
1992-11-30,Other Countries,11.700000000000001
1992-11-30,Other GCC Countries,11.6
1992-11-30,Saudi Arabia,37.9
1992-11-30,U.A.E.,7.2
1992-11-30,U.K.,8.7
1992-11-30,USA,11.7
1992-12-31,EU Countries,3.6
1992-12-31,Other Countries,13.799999999999999
1992-12-31,Other GCC Countries,11.9
1992-12-31,Saudi Arabia,40.2
1992-12-31,U.A.E.,7.4
1992-12-31,U.K.,6.2
1992-12-31,USA,10.2
1993-01-31,EU Countries,3.4
1993-01-31,Other Countries,13.9
1993-01-31,Other GCC Countries,11.5
1993-01-31,Saudi Arabia,41
1993-01-31,U.A.E.,12.4
1993-01-31,U.K.,10.6
1993-01-31,USA,17.3
1993-02-28,EU Countries,2.4
1993-02-28,Other Countries,10.299999999999999
1993-02-28,Other GCC Countries,8.7
1993-02-28,Saudi Arabia,38.1
1993-02-28,U.A.E.,9.8
1993-02-28,U.K.,7.5
1993-02-28,USA,11.9
1993-03-31,EU Countries,3.6
1993-03-31,Other Countries,11.7
1993-03-31,Other GCC Countries,7.8
1993-03-31,Saudi Arabia,36.7
1993-03-31,U.A.E.,6.6
1993-03-31,U.K.,8.2
1993-03-31,USA,10.2
1993-04-30,EU Countries,2.7
1993-04-30,Other Countries,11
1993-04-30,Other GCC Countries,10.6
1993-04-30,Saudi Arabia,47.3
1993-04-30,U.A.E.,7.2
1993-04-30,U.K.,7.8
1993-04-30,USA,11.7
1993-05-31,EU Countries,3
1993-05-31,Other Countries,12.600000000000001
1993-05-31,Other GCC Countries,13.6
1993-05-31,Saudi Arabia,55.6
1993-05-31,U.A.E.,8
1993-05-31,U.K.,10.1
1993-05-31,USA,8.7
1993-06-30,EU Countries,2.7
1993-06-30,Other Countries,10.399999999999999
1993-06-30,Other GCC Countries,12.6
1993-06-30,Saudi Arabia,45.1
1993-06-30,U.A.E.,6.6
1993-06-30,U.K.,9.2
1993-06-30,USA,17.8
1993-07-31,EU Countries,2.8
1993-07-31,Other Countries,9.9
1993-07-31,Other GCC Countries,8.6
1993-07-31,Saudi Arabia,36.8
1993-07-31,U.A.E.,4.4
1993-07-31,U.K.,7.8
1993-07-31,USA,11.1
1993-08-31,EU Countries,3.4
1993-08-31,Other Countries,11.4
1993-08-31,Other GCC Countries,6.4
1993-08-31,Saudi Arabia,31.9
1993-08-31,U.A.E.,3.8
1993-08-31,U.K.,8.5
1993-08-31,USA,8.1
1993-09-30,EU Countries,3
1993-09-30,Other Countries,11.399999999999999
1993-09-30,Other GCC Countries,8.4
1993-09-30,Saudi Arabia,34.8
1993-09-30,U.A.E.,4.5
1993-09-30,U.K.,9
1993-09-30,USA,11.8
1993-10-31,EU Countries,2.9
1993-10-31,Other Countries,10.5
1993-10-31,Other GCC Countries,10.3
1993-10-31,Saudi Arabia,36
1993-10-31,U.A.E.,4.8
1993-10-31,U.K.,8
1993-10-31,USA,9
1993-11-30,EU Countries,2.4
1993-11-30,Other Countries,9.6
1993-11-30,Other GCC Countries,10.1
1993-11-30,Saudi Arabia,39.1
1993-11-30,U.A.E.,5.7
1993-11-30,U.K.,8
1993-11-30,USA,8.7
1993-12-31,EU Countries,2.2
1993-12-31,Other Countries,11.6
1993-12-31,Other GCC Countries,13.6
1993-12-31,Saudi Arabia,48
1993-12-31,U.A.E.,17.2
1993-12-31,U.K.,9.8
1993-12-31,USA,14.3
1994-01-31,EU Countries,2.2
1994-01-31,Other Countries,11.2
1994-01-31,Other GCC Countries,11.6
1994-01-31,Saudi Arabia,46.6
1994-01-31,U.A.E.,14.3
1994-01-31,U.K.,8.6
1994-01-31,USA,10.5
1994-02-28,EU Countries,1.9
1994-02-28,Other Countries,9.6
1994-02-28,Other GCC Countries,8.5
1994-02-28,Saudi Arabia,39.9
1994-02-28,U.A.E.,8.8
1994-02-28,U.K.,7.3
1994-02-28,USA,7.9
1994-03-31,EU Countries,2.3
1994-03-31,Other Countries,10.6
1994-03-31,Other GCC Countries,12.2
1994-03-31,Saudi Arabia,49.5
1994-03-31,U.A.E.,9.7
1994-03-31,U.K.,9.4
1994-03-31,USA,11.7
1994-04-30,EU Countries,1.7
1994-04-30,Other Countries,10.8
1994-04-30,Other GCC Countries,13.7
1994-04-30,Saudi Arabia,47.1
1994-04-30,U.A.E.,8.6
1994-04-30,U.K.,8.5
1994-04-30,USA,9.4
1994-05-31,EU Countries,2.2
1994-05-31,Other Countries,6
1994-05-31,Other GCC Countries,12.3
1994-05-31,Saudi Arabia,46.1
1994-05-31,U.A.E.,8.2
1994-05-31,U.K.,8
1994-05-31,USA,9
1994-06-30,EU Countries,1.9
1994-06-30,Other Countries,10.3
1994-06-30,Other GCC Countries,11.8
1994-06-30,Saudi Arabia,37.9
1994-06-30,U.A.E.,7
1994-06-30,U.K.,8.3
1994-06-30,USA,11.1
1994-07-31,EU Countries,2.2
1994-07-31,Other Countries,9.8
1994-07-31,Other GCC Countries,15.8
1994-07-31,Saudi Arabia,54.2
1994-07-31,U.A.E.,12
1994-07-31,U.K.,8.1
1994-07-31,USA,8.4
1994-08-31,EU Countries,2.2
1994-08-31,Other Countries,11.799999999999999
1994-08-31,Other GCC Countries,14
1994-08-31,Saudi Arabia,53.3
1994-08-31,U.A.E.,10
1994-08-31,U.K.,8.3
1994-08-31,USA,9.9
1994-09-30,EU Countries,2.6
1994-09-30,Other Countries,10.200000000000001
1994-09-30,Other GCC Countries,14.9
1994-09-30,Saudi Arabia,50.6
1994-09-30,U.A.E.,11.6
1994-09-30,U.K.,8.3
1994-09-30,USA,13.1
1994-10-31,EU Countries,1.7
1994-10-31,Other Countries,12.5
1994-10-31,Other GCC Countries,15.6
1994-10-31,Saudi Arabia,53.4
1994-10-31,U.A.E.,15.1
1994-10-31,U.K.,10.3
1994-10-31,USA,18
1994-11-30,EU Countries,2.3
1994-11-30,Other Countries,11.8
1994-11-30,Other GCC Countries,14.3
1994-11-30,Saudi Arabia,43.8
1994-11-30,U.A.E.,15.7
1994-11-30,U.K.,11.2
1994-11-30,USA,13.8
1994-12-31,EU Countries,2.5
1994-12-31,Other Countries,12.1
1994-12-31,Other GCC Countries,12.7
1994-12-31,Saudi Arabia,35.3
1994-12-31,U.A.E.,27.6
1994-12-31,U.K.,9.6
1994-12-31,USA,10.6
1995-01-31,EU Countries,2.2
1995-01-31,Other Countries,12
1995-01-31,Other GCC Countries,12.7
1995-01-31,Saudi Arabia,52.5
1995-01-31,U.A.E.,13.9
1995-01-31,U.K.,9.9
1995-01-31,USA,11.4
1995-02-28,EU Countries,2
1995-02-28,Other Countries,11.9
1995-02-28,Other GCC Countries,9.8
1995-02-28,Saudi Arabia,38.3
1995-02-28,U.A.E.,15.2
1995-02-28,U.K.,3.9
1995-02-28,USA,9.9
1995-03-31,EU Countries,2.3
1995-03-31,Other Countries,13.2
1995-03-31,Other GCC Countries,13.5
1995-03-31,Saudi Arabia,45.2
1995-03-31,U.A.E.,13.9
1995-03-31,U.K.,11.5
1995-03-31,USA,10.9
1995-04-30,EU Countries,2.3
1995-04-30,Other Countries,11.600000000000001
1995-04-30,Other GCC Countries,14.4
1995-04-30,Saudi Arabia,43.7
1995-04-30,U.A.E.,15.1
1995-04-30,U.K.,11.5
1995-04-30,USA,10.7
1995-05-31,EU Countries,2.8
1995-05-31,Other Countries,12.5
1995-05-31,Other GCC Countries,14
1995-05-31,Saudi Arabia,42.3
1995-05-31,U.A.E.,13.6
1995-05-31,U.K.,8.9
1995-05-31,USA,12.7
1995-06-30,EU Countries,2.5
1995-06-30,Other Countries,10.5
1995-06-30,Other GCC Countries,15.2
1995-06-30,Saudi Arabia,41.5
1995-06-30,U.A.E.,14.4
1995-06-30,U.K.,8.4
1995-06-30,USA,11.8
1995-07-31,EU Countries,2.8
1995-07-31,Other Countries,11.399999999999999
1995-07-31,Other GCC Countries,17.4
1995-07-31,Saudi Arabia,58.7
1995-07-31,U.A.E.,15.3
1995-07-31,U.K.,11.7
1995-07-31,USA,11.9
1995-08-31,EU Countries,2.6
1995-08-31,Other Countries,12.2
1995-08-31,Other GCC Countries,12.2
1995-08-31,Saudi Arabia,44.4
1995-08-31,U.A.E.,11.2
1995-08-31,U.K.,10.4
1995-08-31,USA,15.5
1995-09-30,EU Countries,2.2
1995-09-30,Other Countries,8.6
1995-09-30,Other GCC Countries,12.3
1995-09-30,Saudi Arabia,42.1
1995-09-30,U.A.E.,10.4
1995-09-30,U.K.,7
1995-09-30,USA,11.6
1995-10-31,EU Countries,2.8
1995-10-31,Other Countries,13.3
1995-10-31,Other GCC Countries,13.2
1995-10-31,Saudi Arabia,46.4
1995-10-31,U.A.E.,12.4
1995-10-31,U.K.,11.3
1995-10-31,USA,13.1
1995-11-30,EU Countries,2.2
1995-11-30,Other Countries,12
1995-11-30,Other GCC Countries,16.7
1995-11-30,Saudi Arabia,49.2
1995-11-30,U.A.E.,26.4
1995-11-30,U.K.,12.1
1995-11-30,USA,12
1995-12-31,EU Countries,2.3
1995-12-31,Other Countries,11.8
1995-12-31,Other GCC Countries,13.1
1995-12-31,Saudi Arabia,38
1995-12-31,U.A.E.,13
1995-12-31,U.K.,9.2
1995-12-31,USA,11.6
1996-01-31,EU Countries,2
1996-01-31,Other Countries,10.9
1996-01-31,Other GCC Countries,12.6
1996-01-31,Saudi Arabia,42.2
1996-01-31,U.A.E.,15.2
1996-01-31,U.K.,8.9
1996-01-31,USA,11.3
1996-02-29,EU Countries,1.6
1996-02-29,Other Countries,9.8
1996-02-29,Other GCC Countries,10.4
1996-02-29,Saudi Arabia,33.2
1996-02-29,U.A.E.,13.5
1996-02-29,U.K.,8.3
1996-02-29,USA,10.7
1996-03-31,EU Countries,2.2
1996-03-31,Other Countries,9.2
1996-03-31,Other GCC Countries,15
1996-03-31,Saudi Arabia,41.6
1996-03-31,U.A.E.,12.4
1996-03-31,U.K.,8.8
1996-03-31,USA,10.8
1996-04-30,EU Countries,1.6
1996-04-30,Other Countries,9.6
1996-04-30,Other GCC Countries,10
1996-04-30,Saudi Arabia,33.2
1996-04-30,U.A.E.,9
1996-04-30,U.K.,7.2
1996-04-30,USA,8
1996-05-31,EU Countries,2
1996-05-31,Other Countries,8.9
1996-05-31,Other GCC Countries,11.9
1996-05-31,Saudi Arabia,34.5
1996-05-31,U.A.E.,9.7
1996-05-31,U.K.,7.6
1996-05-31,USA,14
1996-06-30,EU Countries,1.9
1996-06-30,Other Countries,9.8
1996-06-30,Other GCC Countries,12.4
1996-06-30,Saudi Arabia,39.8
1996-06-30,U.A.E.,13.3
1996-06-30,U.K.,7.3
1996-06-30,USA,11.5
1996-07-31,EU Countries,4.8
1996-07-31,Other Countries,8.1
1996-07-31,Other GCC Countries,10
1996-07-31,Saudi Arabia,37.8
1996-07-31,U.A.E.,8.7
1996-07-31,U.K.,8.4
1996-07-31,USA,8.3
1996-08-31,EU Countries,3.8
1996-08-31,Other Countries,6.3999999999999995
1996-08-31,Other GCC Countries,9.6
1996-08-31,Saudi Arabia,35.6
1996-08-31,U.A.E.,8
1996-08-31,U.K.,6.7
1996-08-31,USA,14.1
1996-09-30,EU Countries,3.4
1996-09-30,Other Countries,5
1996-09-30,Other GCC Countries,7.4
1996-09-30,Saudi Arabia,28.9
1996-09-30,U.A.E.,7.6
1996-09-30,U.K.,10.1
1996-09-30,USA,7.4
1996-10-31,EU Countries,3.9
1996-10-31,Other Countries,6.4
1996-10-31,Other GCC Countries,8.4
1996-10-31,Saudi Arabia,32.5
1996-10-31,U.A.E.,11.8
1996-10-31,U.K.,7.8
1996-10-31,USA,8
1996-11-30,EU Countries,3.9
1996-11-30,Other Countries,5.4
1996-11-30,Other GCC Countries,9.1
1996-11-30,Saudi Arabia,36.1
1996-11-30,U.A.E.,32.3
1996-11-30,U.K.,8.6
1996-11-30,USA,8.5
1996-12-31,EU Countries,4
1996-12-31,Other Countries,6.5
1996-12-31,Other GCC Countries,11.1
1996-12-31,Saudi Arabia,36.2
1996-12-31,U.A.E.,11.5
1996-12-31,U.K.,5.9
1996-12-31,USA,9.6
1997-01-31,EU Countries,3.5
1997-01-31,Other Countries,5.4
1997-01-31,Other GCC Countries,7.7
1997-01-31,Saudi Arabia,31.2
1997-01-31,U.A.E.,10.2
1997-01-31,U.K.,8.7
1997-01-31,USA,13.6
1997-02-28,EU Countries,2.4
1997-02-28,Other Countries,8.6
1997-02-28,Other GCC Countries,8.4
1997-02-28,Saudi Arabia,28.7
1997-02-28,U.A.E.,13.6
1997-02-28,U.K.,7.7
1997-02-28,USA,21.6
1997-03-31,EU Countries,2.8
1997-03-31,Other Countries,9.7
1997-03-31,Other GCC Countries,12.1
1997-03-31,Saudi Arabia,39.7
1997-03-31,U.A.E.,15.2
1997-03-31,U.K.,7.1
1997-03-31,USA,12.4
1997-04-30,EU Countries,3.2
1997-04-30,Other Countries,10.1
1997-04-30,Other GCC Countries,14.4
1997-04-30,Saudi Arabia,37.6
1997-04-30,U.A.E.,17.4
1997-04-30,U.K.,11.9
1997-04-30,USA,13.7
1997-05-31,EU Countries,3.1
1997-05-31,Other Countries,7.2
1997-05-31,Other GCC Countries,11.9
1997-05-31,Saudi Arabia,33.7
1997-05-31,U.A.E.,16.3
1997-05-31,U.K.,6.9
1997-05-31,USA,14.1
1997-06-30,EU Countries,3.1
1997-06-30,Other Countries,7.1
1997-06-30,Other GCC Countries,13.2
1997-06-30,Saudi Arabia,40.4
1997-06-30,U.A.E.,11.7
1997-06-30,U.K.,8.3
1997-06-30,USA,14.9
1997-07-31,EU Countries,3.7
1997-07-31,Other Countries,9.9
1997-07-31,Other GCC Countries,14.8
1997-07-31,Saudi Arabia,44.9
1997-07-31,U.A.E.,13.8
1997-07-31,U.K.,8.2
1997-07-31,USA,12
1997-08-31,EU Countries,3.2
1997-08-31,Other Countries,7.2
1997-08-31,Other GCC Countries,12.8
1997-08-31,Saudi Arabia,44.4
1997-08-31,U.A.E.,19
1997-08-31,U.K.,7.6
1997-08-31,USA,19.4
1997-09-30,EU Countries,4.2
1997-09-30,Other Countries,10.3
1997-09-30,Other GCC Countries,12.8
1997-09-30,Saudi Arabia,53.1
1997-09-30,U.A.E.,46.4
1997-09-30,U.K.,8.4
1997-09-30,USA,15.1
1997-10-31,EU Countries,3.6
1997-10-31,Other Countries,9
1997-10-31,Other GCC Countries,12.1
1997-10-31,Saudi Arabia,52.9
1997-10-31,U.A.E.,24.8
1997-10-31,U.K.,8.7
1997-10-31,USA,16.9
1997-11-30,EU Countries,3.2
1997-11-30,Other Countries,7
1997-11-30,Other GCC Countries,14.6
1997-11-30,Saudi Arabia,38.2
1997-11-30,U.A.E.,19
1997-11-30,U.K.,11.3
1997-11-30,USA,16
1997-12-31,EU Countries,2.7
1997-12-31,Other Countries,6.8
1997-12-31,Other GCC Countries,16.4
1997-12-31,Saudi Arabia,32.3
1997-12-31,U.A.E.,15.4
1997-12-31,U.K.,9.2
1997-12-31,USA,14.8
1998-01-31,EU Countries,3
1998-01-31,Other Countries,6.8
1998-01-31,Other GCC Countries,10.5
1998-01-31,Saudi Arabia,33.1
1998-01-31,U.A.E.,10.5
1998-01-31,U.K.,7.5
1998-01-31,USA,11.7
1998-02-28,EU Countries,3.4
1998-02-28,Other Countries,6.3
1998-02-28,Other GCC Countries,15.3
1998-02-28,Saudi Arabia,36.9
1998-02-28,U.A.E.,11.7
1998-02-28,U.K.,8.2
1998-02-28,USA,10.1
1998-03-31,EU Countries,2.5
1998-03-31,Other Countries,5.6
1998-03-31,Other GCC Countries,13
1998-03-31,Saudi Arabia,33.3
1998-03-31,U.A.E.,11.1
1998-03-31,U.K.,7.8
1998-03-31,USA,13.9
1998-04-30,EU Countries,2.4
1998-04-30,Other Countries,4.4
1998-04-30,Other GCC Countries,11.8
1998-04-30,Saudi Arabia,30.8
1998-04-30,U.A.E.,11.6
1998-04-30,U.K.,7
1998-04-30,USA,11.4
1998-05-31,EU Countries,3.1
1998-05-31,Other Countries,10.5
1998-05-31,Other GCC Countries,11.7
1998-05-31,Saudi Arabia,35.1
1998-05-31,U.A.E.,12.1
1998-05-31,U.K.,6.9
1998-05-31,USA,12.6
1998-06-30,EU Countries,3.6
1998-06-30,Other Countries,7.2
1998-06-30,Other GCC Countries,15
1998-06-30,Saudi Arabia,39.9
1998-06-30,U.A.E.,12.4
1998-06-30,U.K.,8.2
1998-06-30,USA,12.3
1998-07-31,EU Countries,3.1
1998-07-31,Other Countries,7
1998-07-31,Other GCC Countries,13.2
1998-07-31,Saudi Arabia,40.2
1998-07-31,U.A.E.,19.3
1998-07-31,U.K.,8.7
1998-07-31,USA,10
1998-08-31,EU Countries,2.3
1998-08-31,Other Countries,4.6000000000000005
1998-08-31,Other GCC Countries,9.9
1998-08-31,Saudi Arabia,29.5
1998-08-31,U.A.E.,9
1998-08-31,U.K.,6.4
1998-08-31,USA,8.9
1998-09-30,EU Countries,1.9
1998-09-30,Other Countries,3.9
1998-09-30,Other GCC Countries,11.2
1998-09-30,Saudi Arabia,20.6
1998-09-30,U.A.E.,6.2
1998-09-30,U.K.,4.3
1998-09-30,USA,3.8
1998-10-31,EU Countries,2.1
1998-10-31,Other Countries,3.7
1998-10-31,Other GCC Countries,9.3
1998-10-31,Saudi Arabia,19.8
1998-10-31,U.A.E.,7.1
1998-10-31,U.K.,6.6
1998-10-31,USA,5
1998-11-30,EU Countries,2.8
1998-11-30,Other Countries,5.1
1998-11-30,Other GCC Countries,23.7
1998-11-30,Saudi Arabia,33.8
1998-11-30,U.A.E.,13.5
1998-11-30,U.K.,7.3
1998-11-30,USA,11.1
1998-12-31,EU Countries,2.6
1998-12-31,Other Countries,6.4
1998-12-31,Other GCC Countries,9.7
1998-12-31,Saudi Arabia,31.7
1998-12-31,U.A.E.,18.9
1998-12-31,U.K.,5
1998-12-31,USA,8.3
1999-01-31,EU Countries,1.7
1999-01-31,Other Countries,3.9
1999-01-31,Other GCC Countries,9.9
1999-01-31,Saudi Arabia,26
1999-01-31,U.A.E.,12.4
1999-01-31,U.K.,6.2
1999-01-31,USA,5.4
1999-02-28,EU Countries,1.5
1999-02-28,Other Countries,3.3
1999-02-28,Other GCC Countries,11.8
1999-02-28,Saudi Arabia,23.6
1999-02-28,U.A.E.,7.6
1999-02-28,U.K.,5.9
1999-02-28,USA,5.2
1999-03-31,EU Countries,1.8
1999-03-31,Other Countries,4
1999-03-31,Other GCC Countries,30
1999-03-31,Saudi Arabia,20.1
1999-03-31,U.A.E.,7.9
1999-03-31,U.K.,5.3
1999-03-31,USA,5.2
1999-04-30,EU Countries,2
1999-04-30,Other Countries,3.4
1999-04-30,Other GCC Countries,11.2
1999-04-30,Saudi Arabia,19.3
1999-04-30,U.A.E.,7.6
1999-04-30,U.K.,6.1
1999-04-30,USA,6.4
1999-05-31,EU Countries,1.9
1999-05-31,Other Countries,4.3
1999-05-31,Other GCC Countries,12.1
1999-05-31,Saudi Arabia,28
1999-05-31,U.A.E.,8.9
1999-05-31,U.K.,6.3
1999-05-31,USA,6.8
1999-06-30,EU Countries,2.8
1999-06-30,Other Countries,3.4
1999-06-30,Other GCC Countries,45.3
1999-06-30,Saudi Arabia,26.1
1999-06-30,U.A.E.,6.7
1999-06-30,U.K.,5.5
1999-06-30,USA,5.8
1999-07-31,EU Countries,2.3
1999-07-31,Other Countries,4.2
1999-07-31,Other GCC Countries,11.2
1999-07-31,Saudi Arabia,25.9
1999-07-31,U.A.E.,6.5
1999-07-31,U.K.,6.1
1999-07-31,USA,6.6
1999-08-31,EU Countries,2.4
1999-08-31,Other Countries,4.5
1999-08-31,Other GCC Countries,10.2
1999-08-31,Saudi Arabia,25.2
1999-08-31,U.A.E.,6.2
1999-08-31,U.K.,5.4
1999-08-31,USA,5.5
1999-09-30,EU Countries,2.2
1999-09-30,Other Countries,4.5
1999-09-30,Other GCC Countries,18.1
1999-09-30,Saudi Arabia,26.8
1999-09-30,U.A.E.,15
1999-09-30,U.K.,6.5
1999-09-30,USA,6.7
1999-10-31,EU Countries,2.6
1999-10-31,Other Countries,5.7
1999-10-31,Other GCC Countries,32.3
1999-10-31,Saudi Arabia,42.9
1999-10-31,U.A.E.,43.8
1999-10-31,U.K.,7.8
1999-10-31,USA,6.6
1999-11-30,EU Countries,2.3
1999-11-30,Other Countries,4.7
1999-11-30,Other GCC Countries,13.1
1999-11-30,Saudi Arabia,24.1
1999-11-30,U.A.E.,8.7
1999-11-30,U.K.,6.8
1999-11-30,USA,5.8
1999-12-31,EU Countries,2.6
1999-12-31,Other Countries,4.7
1999-12-31,Other GCC Countries,27.1
1999-12-31,Saudi Arabia,23.8
1999-12-31,U.A.E.,8.4
1999-12-31,U.K.,5.5
1999-12-31,USA,6.7
2000-01-31,EU Countries,1.8
2000-01-31,Other Countries,4.1
2000-01-31,Other GCC Countries,11
2000-01-31,Saudi Arabia,21.9
2000-01-31,U.A.E.,10.2
2000-01-31,U.K.,5.9
2000-01-31,USA,7
2000-02-29,EU Countries,1.8
2000-02-29,Other Countries,4.6
2000-02-29,Other GCC Countries,9.1
2000-02-29,Saudi Arabia,23.5
2000-02-29,U.A.E.,8.5
2000-02-29,U.K.,4.4
2000-02-29,USA,5.1
2000-03-31,EU Countries,1.4
2000-03-31,Other Countries,3.9
2000-03-31,Other GCC Countries,23.7
2000-03-31,Saudi Arabia,22.1
2000-03-31,U.A.E.,9.4
2000-03-31,U.K.,4.4
2000-03-31,USA,6.9
2000-04-30,EU Countries,1.3
2000-04-30,Other Countries,4.1
2000-04-30,Other GCC Countries,8.2
2000-04-30,Saudi Arabia,21.3
2000-04-30,U.A.E.,8.9
2000-04-30,U.K.,6.1
2000-04-30,USA,7.2
2000-05-31,EU Countries,1.6
2000-05-31,Other Countries,4.1000000000000005
2000-05-31,Other GCC Countries,47
2000-05-31,Saudi Arabia,27.6
2000-05-31,U.A.E.,8.7
2000-05-31,U.K.,5.5
2000-05-31,USA,7.3
2000-06-30,EU Countries,1.9
2000-06-30,Other Countries,5.1
2000-06-30,Other GCC Countries,13.5
2000-06-30,Saudi Arabia,25
2000-06-30,U.A.E.,13.5
2000-06-30,U.K.,9
2000-06-30,USA,8.6
2000-07-31,EU Countries,1.9
2000-07-31,Other Countries,4
2000-07-31,Other GCC Countries,11.8
2000-07-31,Saudi Arabia,30.6
2000-07-31,U.A.E.,12.1
2000-07-31,U.K.,6.3
2000-07-31,USA,7.4
2000-08-31,EU Countries,2.4
2000-08-31,Other Countries,7.1
2000-08-31,Other GCC Countries,69.2
2000-08-31,Saudi Arabia,37.4
2000-08-31,U.A.E.,33.6
2000-08-31,U.K.,7.2
2000-08-31,USA,11.4
2000-09-30,EU Countries,2.8
2000-09-30,Other Countries,7.9
2000-09-30,Other GCC Countries,11.8
2000-09-30,Saudi Arabia,34.3
2000-09-30,U.A.E.,34.7
2000-09-30,U.K.,7.2
2000-09-30,USA,10.1
2000-10-31,EU Countries,1.8
2000-10-31,Other Countries,6.6
2000-10-31,Other GCC Countries,9.7
2000-10-31,Saudi Arabia,24.2
2000-10-31,U.A.E.,16.6
2000-10-31,U.K.,7.3
2000-10-31,USA,12.9
2000-11-30,EU Countries,1.5
2000-11-30,Other Countries,7
2000-11-30,Other GCC Countries,9.8
2000-11-30,Saudi Arabia,21.5
2000-11-30,U.A.E.,18.2
2000-11-30,U.K.,6.2
2000-11-30,USA,10.8
2000-12-31,EU Countries,1.7
2000-12-31,Other Countries,8
2000-12-31,Other GCC Countries,9.7
2000-12-31,Saudi Arabia,19.8
2000-12-31,U.A.E.,10.8
2000-12-31,U.K.,7.1
2000-12-31,USA,10
2001-01-31,EU Countries,1.9
2001-01-31,Other Countries,10.1
2001-01-31,Other GCC Countries,31.2
2001-01-31,Saudi Arabia,21.5
2001-01-31,U.A.E.,11.6
2001-01-31,U.K.,7.6
2001-01-31,USA,11.4
2001-02-28,EU Countries,1.6
2001-02-28,Other Countries,10.1
2001-02-28,Other GCC Countries,10
2001-02-28,Saudi Arabia,22.7
2001-02-28,U.A.E.,10.5
2001-02-28,U.K.,7.6
2001-02-28,USA,11.9
2001-03-31,EU Countries,1.6
2001-03-31,Other Countries,8.1
2001-03-31,Other GCC Countries,8.1
2001-03-31,Saudi Arabia,18.9
2001-03-31,U.A.E.,9.5
2001-03-31,U.K.,6.6
2001-03-31,USA,9.3
2001-04-30,EU Countries,1
2001-04-30,Other Countries,6.2
2001-04-30,Other GCC Countries,8
2001-04-30,Saudi Arabia,24.2
2001-04-30,U.A.E.,9
2001-04-30,U.K.,4.3
2001-04-30,USA,10.2
2001-05-31,EU Countries,1.7
