series_name,date,value
Crude Oil,2017-05-31,68.08133187772926
Crude Oil,2017-06-30,63.004912663755455
Crude Oil,2017-07-31,65.0382096069869
Crude Oil,2017-08-31,68.1495633187773
Crude Oil,2017-09-30,72.257096069869
Crude Oil,2017-10-31,74.94541484716157
Crude Oil,2017-11-30,81.78220524017468
Crude Oil,2017-12-31,83.50163755458514
Crude Oil,2018-01-31,90.37936681222708
Crude Oil,2018-02-28,86.59934497816593
Crude Oil,2018-03-31,87.56823144104803
Crude Oil,2018-04-30,93.87281659388647
Crude Oil,2018-05-31,100.20469432314411
Crude Oil,2018-06-30,98.22598253275109
Crude Oil,2018-07-31,99.16757641921397
Crude Oil,2018-08-31,96.99781659388645
Crude Oil,2018-09-30,102.83842794759825
Crude Oil,2018-10-31,104.70796943231441
Crude Oil,2018-11-30,85.04366812227074
Crude Oil,2018-12-31,73.6353711790393
Crude Oil,2019-01-31,77.21069868995633
Crude Oil,2019-02-28,83.4197598253275
Crude Oil,2019-03-31,87.04967248908297
Crude Oil,2019-04-30,93.58624454148472
Crude Oil,2019-05-31,91.19814410480349
Crude Oil,2019-06-30,81.55021834061135
Crude Oil,2019-07-31,83.89737991266375
Crude Oil,2019-08-31,78.69814410480349
Crude Oil,2019-09-30,81.93231441048034
Crude Oil,2019-10-31,78.15229257641921
Crude Oil,2019-11-30,82.42358078602619
Crude Oil,2019-12-31,86.44923580786026
Crude Oil,2020-01-31,84.10207423580786
Crude Oil,2020-02-29,72.80294759825327
Crude Oil,2020-03-31,43.941048034934504
Crude Oil,2020-04-30,28.7117903930131
Crude Oil,2020-05-31,41.45742358078603
Crude Oil,2020-06-30,53.84825327510917
Crude Oil,2020-07-31,57.40993449781659
Crude Oil,2020-08-31,59.27947598253275
Crude Oil,2020-09-30,55.403930131004365
Crude Oil,2020-10-31,54.448689956331876
Crude Oil,2020-11-30,57.72379912663755
Crude Oil,2020-12-31,66.49836244541484
Crude Oil,2021-01-31,73.14410480349345
Crude Oil,2021-02-28,82.50545851528385
Crude Oil,2021-03-31,87.1042576419214
Crude Oil,2021-04-30,85.90338427947599
Crude Oil,2021-05-31,90.6113537117904
Crude Oil,2021-06-30,97.98034934497817
Crude Oil,2021-07-31,100
Crude Oil,2021-08-31,93.98198689956332
Crude Oil,2021-09-30,99.34497816593887
Crude Oil,2021-10-31,111.98144104803494
Crude Oil,2021-11-30,109.06113537117903
Crude Oil,2021-12-31,99.44050218340611
Crude Oil,2022-01-31,114.51965065502183
Crude Oil,2022-02-28,127.64737991266375
Crude Oil,2022-03-31,153.38427947598254
Crude Oil,2022-04-30,141.11626637554585
Crude Oil,2022-05-31,150.2456331877729
Crude Oil,2022-06-30,159.3886462882096
Crude Oil,2022-07-31,143.3951965065502
Crude Oil,2022-08-31,130.96342794759826
Crude Oil,2022-09-30,120.38755458515284
Crude Oil,2022-10-31,123.26692139737992
Crude Oil,2022-11-30,119.24126637554585
Crude Oil,2022-12-31,106.53657205240174
Crude Oil,2023-01-31,109.72980349344978
Crude Oil,2023-02-28,109.51146288209607
Crude Oil,2023-03-31,104.35316593886462
Crude Oil,2023-04-30,112.52729257641921
Dap Fertilizer,1993-04-30,18.3931484502447
Dap Fertilizer,1993-05-31,18.776508972267536
Dap Fertilizer,1993-06-30,18.57748776508972
Dap Fertilizer,1993-07-31,18.41435562805873
Dap Fertilizer,1993-08-31,18.450244698205548
Dap Fertilizer,1993-09-30,19.066884176182707
Dap Fertilizer,1993-10-31,21.125611745513865
Dap Fertilizer,1993-11-30,22.903752039151712
Dap Fertilizer,1993-12-31,24.531810766721044
Dap Fertilizer,1994-01-31,24.469820554649267
Dap Fertilizer,1994-02-28,24.75530179445351
Dap Fertilizer,1994-03-31,25.429037520391518
Dap Fertilizer,1994-04-30,26.468189233278956
Dap Fertilizer,1994-05-31,25.97063621533442
Dap Fertilizer,1994-06-30,25.71451876019576
Dap Fertilizer,1994-07-31,25.877650897226754
Dap Fertilizer,1994-08-31,26.28058727569331
Dap Fertilizer,1994-09-30,26.753670473083197
Dap Fertilizer,1994-10-31,27.26427406199021
Dap Fertilizer,1994-11-30,27.06035889070147
Dap Fertilizer,1994-12-31,28.00489396411093
Dap Fertilizer,1995-01-31,30.701468189233278
Dap Fertilizer,1995-02-28,32.402936378466556
Dap Fertilizer,1995-03-31,33.54486133768352
Dap Fertilizer,1995-04-30,33.3605220228385
Dap Fertilizer,1995-05-31,32.26753670473083
Dap Fertilizer,1995-06-30,30.282218597063622
Dap Fertilizer,1995-07-31,29.494290375203914
Dap Fertilizer,1995-08-31,30.220228384991845
Dap Fertilizer,1995-09-30,31.32137030995106
Dap Fertilizer,1995-10-31,33.409461663947795
Dap Fertilizer,1995-11-30,36.68515497553018
Dap Fertilizer,1995-12-31,37.384991843393145
Dap Fertilizer,1996-01-31,36.91680261011419
Dap Fertilizer,1996-02-29,36.848287112561174
Dap Fertilizer,1996-03-31,36.052202283849915
Dap Fertilizer,1996-04-30,34.38009787928222
Dap Fertilizer,1996-05-31,30.363784665579118
Dap Fertilizer,1996-06-30,29.71125611745514
Dap Fertilizer,1996-07-31,30.66884176182708
Dap Fertilizer,1996-08-31,30.97553017944535
Dap Fertilizer,1996-09-30,30.456769983686787
Dap Fertilizer,1996-10-31,29.97553017944535
Dap Fertilizer,1996-11-30,30.709624796084828
Dap Fertilizer,1996-12-31,30.750407830342578
Dap Fertilizer,1997-01-31,30.66884176182708
Dap Fertilizer,1997-02-28,30.567699836867863
Dap Fertilizer,1997-03-31,30.570962479608482
Dap Fertilizer,1997-04-30,30.750407830342578
Dap Fertilizer,1997-05-31,30.750407830342578
Dap Fertilizer,1997-06-30,30.505709624796086
Dap Fertilizer,1997-07-31,30.486133768352364
Dap Fertilizer,1997-08-31,30.445350734094617
Dap Fertilizer,1997-09-30,30.440456769983687
Dap Fertilizer,1997-10-31,30.34257748776509
Dap Fertilizer,1997-11-30,30.26101141924959
Dap Fertilizer,1997-12-31,30.26101141924959
Dap Fertilizer,1998-01-31,30.0163132137031
Dap Fertilizer,1998-02-28,29.9347471451876
Dap Fertilizer,1998-03-31,29.9347471451876
Dap Fertilizer,1998-04-30,30.179445350734095
Dap Fertilizer,1998-05-31,30.424143556280587
Dap Fertilizer,1998-06-30,30.864600326264274
Dap Fertilizer,1998-07-31,31.07667210440457
Dap Fertilizer,1998-08-31,31.07667210440457
Dap Fertilizer,1998-09-30,31.07667210440457
Dap Fertilizer,1998-10-31,30.9347471451876
Dap Fertilizer,1998-11-30,30.456769983686787
Dap Fertilizer,1998-12-31,29.825448613376835
Dap Fertilizer,1999-01-31,29.64926590538336
Dap Fertilizer,1999-02-28,29.62969004893964
Dap Fertilizer,1999-03-31,29.64926590538336
Dap Fertilizer,1999-04-30,29.445350734094617
Dap Fertilizer,1999-05-31,29.445350734094617
Dap Fertilizer,1999-06-30,29.445350734094617
Dap Fertilizer,1999-07-31,28.874388254486135
Dap Fertilizer,1999-08-31,28.123980424143557
Dap Fertilizer,1999-09-30,26.815660685154974
Dap Fertilizer,1999-10-31,25.611745513866232
Dap Fertilizer,1999-11-30,24.192495921696576
Dap Fertilizer,1999-12-31,24.061990212071777
Dap Fertilizer,2000-01-31,24.013050570962477
Dap Fertilizer,2000-02-29,23.572593800978794
Dap Fertilizer,2000-03-31,23.3278955954323
Dap Fertilizer,2000-04-30,23.3278955954323
Dap Fertilizer,2000-05-31,23.3278955954323
Dap Fertilizer,2000-06-30,23.164763458401303
Dap Fertilizer,2000-07-31,22.887438825448616
Dap Fertilizer,2000-08-31,24.246329526916803
Dap Fertilizer,2000-09-30,25.693311582381728
Dap Fertilizer,2000-10-31,25.432300163132137
Dap Fertilizer,2000-11-30,25.04078303425775
Dap Fertilizer,2000-12-31,25.04078303425775
Dap Fertilizer,2001-01-31,25.203915171288745
Dap Fertilizer,2001-02-28,25.938009787928223
Dap Fertilizer,2001-03-31,25.95921696574225
Dap Fertilizer,2001-04-30,24.681892332789563
Dap Fertilizer,2001-05-31,23.164763458401303
Dap Fertilizer,2001-06-30,21.717781402936378
Dap Fertilizer,2001-07-31,22.02283849918434
Dap Fertilizer,2001-08-31,22.02283849918434
Dap Fertilizer,2001-09-30,22.02283849918434
Dap Fertilizer,2001-10-31,22.169657422512234
Dap Fertilizer,2001-11-30,22.920065252854812
Dap Fertilizer,2001-12-31,23.110929853181073
Dap Fertilizer,2002-01-31,23.817292006525285
Dap Fertilizer,2002-02-28,24.510603588907014
Dap Fertilizer,2002-03-31,24.429037520391518
Dap Fertilizer,2002-04-30,24.11092985318108
Dap Fertilizer,2002-05-31,23.471451876019575
Dap Fertilizer,2002-06-30,24.388254486133768
Dap Fertilizer,2002-07-31,26.182707993474715
Dap Fertilizer,2002-08-31,26.508972267536706
Dap Fertilizer,2002-09-30,26.247960848287114
Dap Fertilizer,2002-10-31,25.489396411092986
Dap Fertilizer,2002-11-30,24.71451876019576
Dap Fertilizer,2002-12-31,24.061990212071777
Dap Fertilizer,2003-01-31,24.429037520391518
Dap Fertilizer,2003-02-28,25.32626427406199
Dap Fertilizer,2003-03-31,28.90701468189233
Dap Fertilizer,2003-04-30,29.608482871125613
Dap Fertilizer,2003-05-31,29.109298531810765
Dap Fertilizer,2003-06-30,27.94453507340946
Dap Fertilizer,2003-07-31,28.773246329526916
Dap Fertilizer,2003-08-31,28.65089722675367
Dap Fertilizer,2003-09-30,27.94453507340946
Dap Fertilizer,2003-10-31,27.141924959216965
Dap Fertilizer,2003-11-30,27.63132137030995
Dap Fertilizer,2003-12-31,30.587275693311582
Dap Fertilizer,2004-01-31,33.31973898858075
Dap Fertilizer,2004-02-29,34.50244698205547
Dap Fertilizer,2004-03-31,33.491027732463294
Dap Fertilizer,2004-04-30,32.525285481239806
Dap Fertilizer,2004-05-31,31.174551386623165
Dap Fertilizer,2004-06-30,31.097879282218596
Dap Fertilizer,2004-07-31,32.87112561174551
Dap Fertilizer,2004-08-31,33.947797716150085
Dap Fertilizer,2004-09-30,34.01305057096248
Dap Fertilizer,2004-10-31,34.54323001631322
Dap Fertilizer,2004-11-30,34.87765089722675
Dap Fertilizer,2004-12-31,34.442088091353995
Dap Fertilizer,2005-01-31,34.02936378466558
Dap Fertilizer,2005-02-28,33.78955954323002
Dap Fertilizer,2005-03-31,34.3605220228385
Dap Fertilizer,2005-04-30,35.0326264274062
Dap Fertilizer,2005-05-31,35.43230016313214
Dap Fertilizer,2005-06-30,36.582381729200655
Dap Fertilizer,2005-07-31,37.23491027732463
Dap Fertilizer,2005-08-31,37.76508972267537
Dap Fertilizer,2005-09-30,39.27406199021207
Dap Fertilizer,2005-10-31,40.192495921696576
Dap Fertilizer,2005-11-30,40.151712887438826
Dap Fertilizer,2005-12-31,40.11092985318108
Dap Fertilizer,2006-01-31,39.8531810766721
Dap Fertilizer,2006-02-28,38.84665579119086
Dap Fertilizer,2006-03-31,38.11256117455139
Dap Fertilizer,2006-04-30,37.80587275693311
Dap Fertilizer,2006-05-31,37.99347471451876
Dap Fertilizer,2006-06-30,37.908646003262646
Dap Fertilizer,2006-07-31,37.56933115823817
Dap Fertilizer,2006-08-31,37.23491027732463
Dap Fertilizer,2006-09-30,36.72593800978793
Dap Fertilizer,2006-10-31,35.64437194127243
Dap Fertilizer,2006-11-30,35.78792822185971
Dap Fertilizer,2006-12-31,36.51386623164763
Dap Fertilizer,2007-01-31,40.65252854812398
Dap Fertilizer,2007-02-28,51.815660685154974
Dap Fertilizer,2007-03-31,63.132137030995104
Dap Fertilizer,2007-04-30,66.00326264274062
Dap Fertilizer,2007-05-31,63.947797716150085
Dap Fertilizer,2007-06-30,63.27569331158238
Dap Fertilizer,2007-07-31,65.00815660685154
Dap Fertilizer,2007-08-31,65.51876019575856
Dap Fertilizer,2007-09-30,65.19249592169658
Dap Fertilizer,2007-10-31,66.23164763458401
Dap Fertilizer,2007-11-30,72.92006525285481
Dap Fertilizer,2007-12-31,83.605220228385
Dap Fertilizer,2008-01-31,96.88091353996738
Dap Fertilizer,2008-02-29,112.96900489396411
Dap Fertilizer,2008-03-31,140.65252854812397
Dap Fertilizer,2008-04-30,155.54649265905383
Dap Fertilizer,2008-05-31,162.7243066884176
Dap Fertilizer,2008-06-30,163.80097879282218
Dap Fertilizer,2008-07-31,175.489396411093
Dap Fertilizer,2008-08-31,173.73572593800978
Dap Fertilizer,2008-09-30,159.8694942903752
Dap Fertilizer,2008-10-31,148.45024469820555
Dap Fertilizer,2008-11-30,115.82381729200652
Dap Fertilizer,2008-12-31,80.75040783034258
Dap Fertilizer,2009-01-31,50.38825448613377
Dap Fertilizer,2009-02-28,51.182707993474715
Dap Fertilizer,2009-03-31,51.84339314845025
Dap Fertilizer,2009-04-30,49.04241435562806
Dap Fertilizer,2009-05-31,43.69983686786297
Dap Fertilizer,2009-06-30,41.778140293637854
Dap Fertilizer,2009-07-31,42.94453507340946
Dap Fertilizer,2009-08-31,45.08972267536704
Dap Fertilizer,2009-09-30,45.77977161500816
Dap Fertilizer,2009-10-31,44.3115823817292
Dap Fertilizer,2009-11-30,44.56769983686786
Dap Fertilizer,2009-12-31,54.07830342577488
Dap Fertilizer,2010-01-31,62.47960848287113
Dap Fertilizer,2010-02-28,67.4763458401305
Dap Fertilizer,2010-03-31,69.24959216965742
Dap Fertilizer,2010-04-30,68.10766721044045
Dap Fertilizer,2010-05-31,66.88417618270799
Dap Fertilizer,2010-06-30,64.02936378466558
Dap Fertilizer,2010-07-31,68.21044045676999
Dap Fertilizer,2010-08-31,75.02446982055464
Dap Fertilizer,2010-09-30,82.54486133768353
Dap Fertilizer,2010-10-31,90.90538336052202
Dap Fertilizer,2010-11-30,90.39151712887438
Dap Fertilizer,2010-12-31,88.19412724306689
Dap Fertilizer,2011-01-31,89.29853181076672
Dap Fertilizer,2011-02-28,67.4763458401305
Dap Fertilizer,2011-03-31,69.24959216965742
Dap Fertilizer,2011-04-30,68.10766721044045
Dap Fertilizer,2011-05-31,66.88417618270799
Dap Fertilizer,2011-06-30,93.94453507340945
Dap Fertilizer,2011-07-31,97.4926590538336
Dap Fertilizer,2011-08-31,97.45513866231647
Dap Fertilizer,2011-09-30,95.9021207177814
Dap Fertilizer,2011-10-31,93.21370309951061
Dap Fertilizer,2011-11-30,91.92495921696575
Dap Fertilizer,2011-12-31,79.73083197389886
Dap Fertilizer,2012-01-31,73.6378466557912
Dap Fertilizer,2012-02-29,71.04404567699837
Dap Fertilizer,2012-03-31,72.24796084828711
Dap Fertilizer,2012-04-30,77.97716150081565
Dap Fertilizer,2012-05-31,80.0163132137031
Dap Fertilizer,2012-06-30,81.83197389885808
Dap Fertilizer,2012-07-31,71.26916802610114
Dap Fertilizer,2012-08-31,82.30016313213703
Dap Fertilizer,2012-09-30,86.0326264274062
Dap Fertilizer,2012-10-31,87.03099510603589
Dap Fertilizer,2012-11-30,79.5889070146819
Dap Fertilizer,2012-12-31,77.13376835236542
Dap Fertilizer,2013-01-31,75.40783034257748
Dap Fertilizer,2013-02-28,75.77487765089722
Dap Fertilizer,2013-03-31,76.28548123980424
Dap Fertilizer,2013-04-30,75.22512234910278
Dap Fertilizer,2013-05-31,68.7194127243067
Dap Fertilizer,2013-06-30,69.18923327895595
Dap Fertilizer,2013-07-31,66.82381729200652
Dap Fertilizer,2013-08-31,65.31484502446982
Dap Fertilizer,2013-09-30,61.141924959216965
Dap Fertilizer,2013-10-31,60.35889070146819
Dap Fertilizer,2013-11-30,54.548123980424144
Dap Fertilizer,2013-12-31,55.73083197389886
Dap Fertilizer,2014-01-31,65.8042414355628
Dap Fertilizer,2014-02-28,73.43066884176183
Dap Fertilizer,2014-03-31,79.36378466557912
Dap Fertilizer,2014-04-30,66.721044045677
Dap Fertilizer,2014-05-31,67.46492659053834
Dap Fertilizer,2014-06-30,68.74061990212071
Dap Fertilizer,2014-07-31,71.88091353996738
Dap Fertilizer,2014-08-31,72.83849918433931
Dap Fertilizer,2014-09-30,71.46818923327896
Dap Fertilizer,2014-10-31,68.3115823817292
Dap Fertilizer,2014-11-30,66.68026101141925
Dap Fertilizer,2014-12-31,68.25122349102773
Dap Fertilizer,2015-01-31,71.81892332789559
Dap Fertilizer,2015-02-28,72.45187601957586
Dap Fertilizer,2015-03-31,69.9510603588907
Dap Fertilizer,2015-04-30,66.721044045677
Dap Fertilizer,2015-05-31,67.46492659053834
Dap Fertilizer,2015-06-30,68.74061990212071
Dap Fertilizer,2015-07-31,70.39151712887438
Dap Fertilizer,2015-08-31,70.9021207177814
Dap Fertilizer,2015-09-30,69.8205546492659
Dap Fertilizer,2015-10-31,69.12724306688418
Dap Fertilizer,2015-11-30,62.6231647634584
Dap Fertilizer,2015-12-31,55.56769983686786
Dap Fertilizer,2016-01-31,53.36541598694943
Dap Fertilizer,2016-02-29,53.1810766721044
Dap Fertilizer,2016-03-31,55.159869494290376
Dap Fertilizer,2016-04-30,53.915171288743885
Dap Fertilizer,2016-05-31,51.141924959216965
Dap Fertilizer,2016-06-30,50.02120717781403
Dap Fertilizer,2016-07-31,49.78792822185971
Dap Fertilizer,2016-08-31,51.8858075040783
Dap Fertilizer,2016-09-30,52.20228384991844
Dap Fertilizer,2016-10-31,50.57096247960848
Dap Fertilizer,2016-11-30,48.613376835236544
Dap Fertilizer,2016-12-31,48.38988580750408
Dap Fertilizer,2017-01-31,50.24469820554649
Dap Fertilizer,2017-02-28,53.1810766721044
Dap Fertilizer,2017-03-31,53.12071778140294
Dap Fertilizer,2017-04-30,51.0815660685155
Dap Fertilizer,2017-05-31,50.44861337683523
Dap Fertilizer,2017-06-30,50.61990212071778
Dap Fertilizer,2017-07-31,51.182707993474715
Dap Fertilizer,2017-08-31,52.32463295269168
Dap Fertilizer,2017-09-30,53.164763458401296
Dap Fertilizer,2017-10-31,52.590538336052205
Dap Fertilizer,2017-11-30,56.117455138662315
Dap Fertilizer,2017-12-31,58.278955954323
Dap Fertilizer,2018-01-31,58.78955954323002
Dap Fertilizer,2018-02-28,60.35889070146819
Dap Fertilizer,2018-03-31,61.66394779771615
Dap Fertilizer,2018-04-30,62.76508972267537
Dap Fertilizer,2018-05-31,62.7047308319739
Dap Fertilizer,2018-06-30,63.882544861337685
Dap Fertilizer,2018-07-31,65.37520391517128
Dap Fertilizer,2018-08-31,66.721044045677
Dap Fertilizer,2018-09-30,68.78140293637847
Dap Fertilizer,2018-10-31,68.6378466557912
Dap Fertilizer,2018-11-30,66.91680261011419
Dap Fertilizer,2018-12-31,63.56769983686786
Dap Fertilizer,2019-01-31,62.33768352365416
Dap Fertilizer,2019-02-28,58.30016313213703
Dap Fertilizer,2019-03-31,54.65415986949429
Dap Fertilizer,2019-04-30,52.81402936378466
Dap Fertilizer,2019-05-31,51.12561174551386
Dap Fertilizer,2019-06-30,51.36704730831974
Dap Fertilizer,2019-07-31,50.16313213703099
Dap Fertilizer,2019-08-31,47.78140293637846
Dap Fertilizer,2019-09-30,46.615008156606855
Dap Fertilizer,2019-10-31,45.249592169657426
Dap Fertilizer,2019-11-30,40.45676998368678
Dap Fertilizer,2019-12-31,38.8515497553018
Dap Fertilizer,2020-01-31,43.213703099510596
Dap Fertilizer,2020-02-29,45.57585644371941
Dap Fertilizer,2020-03-31,45.06035889070147
Dap Fertilizer,2020-04-30,46.00326264274062
Dap Fertilizer,2020-05-31,42.90375203915171
Dap Fertilizer,2020-06-30,44.53507340946167
Dap Fertilizer,2020-07-31,49.771615008156616
Dap Fertilizer,2020-08-31,55.77161500815661
Dap Fertilizer,2020-09-30,58.46329526916803
Dap Fertilizer,2020-10-31,58.25448613376835
Dap Fertilizer,2020-11-30,58.66721044045677
Dap Fertilizer,2020-12-31,63.3768352365416
Dap Fertilizer,2021-01-31,68.72756933115824
Dap Fertilizer,2021-02-28,86.2773246329527
Dap Fertilizer,2021-03-31,87.13376835236542
Dap Fertilizer,2021-04-30,88.64600326264274
Dap Fertilizer,2021-05-31,93.74061990212071
Dap Fertilizer,2021-06-30,98.6541598694943
Dap Fertilizer,2021-07-31,100
Dap Fertilizer,2021-08-31,98.38988580750407
Dap Fertilizer,2021-09-30,105.0163132137031
Dap Fertilizer,2021-10-31,109.7716150081566
Dap Fertilizer,2021-11-30,118.54649265905384
Dap Fertilizer,2021-12-31,121.53344208809135
Dap Fertilizer,2022-01-31,114.09135399673735
Dap Fertilizer,2022-02-28,121.88091353996738
Dap Fertilizer,2022-03-31,153.03915171288745
Dap Fertilizer,2022-04-30,155.62805872756934
Dap Fertilizer,2022-05-31,137.4388254486134
Dap Fertilizer,2022-06-30,127.85481239804241
Dap Fertilizer,2022-07-31,127.89559543230017
Dap Fertilizer,2022-08-31,122.24796084828711
Dap Fertilizer,2022-09-30,122.67536704730831
Dap Fertilizer,2022-10-31,118.27079934747145
Dap Fertilizer,2022-11-30,108.58564437194127
Dap Fertilizer,2022-12-31,101.95758564437195
Dap Fertilizer,2023-01-31,102.93637846655791
Dap Fertilizer,2023-02-28,99.9184339314845
Dap Fertilizer,2023-03-31,98.85807504078304
Dap Fertilizer,2023-04-30,103.91517128874388
Energy Price Index,1993-05-31,25.81137450401872
Energy Price Index,1993-06-30,24.77362905687252
Energy Price Index,1993-07-31,23.634143860006102
Energy Price Index,1993-08-31,24.07162478380303
Energy Price Index,1993-09-30,23.440838335537695
Energy Price Index,1993-10-31,23.766405534642384
Energy Price Index,1993-11-30,22.657442262692033
Energy Price Index,1993-12-31,21.182215891748903
Energy Price Index,1994-01-31,21.497609115881573
Energy Price Index,1994-02-28,21.5586529657137
Energy Price Index,1994-03-31,20.64299521823176
Energy Price Index,1994-04-30,22.00630786448265
Energy Price Index,1994-05-31,23.23735883609726
Energy Price Index,1994-06-30,24.285278258215484
Energy Price Index,1994-07-31,25.150066130837317
Energy Price Index,1994-08-31,23.817275409502493
Energy Price Index,1994-09-30,22.738834062468204
Energy Price Index,1994-10-31,23.09492318648896
Energy Price Index,1994-11-30,23.868145284362598
Energy Price Index,1994-12-31,22.952487536880657
Energy Price Index,1995-01-31,23.817275409502493
Energy Price Index,1995-02-28,24.498931732627938
Energy Price Index,1995-03-31,24.40736595787974
Energy Price Index,1995-04-30,25.902940278766913
Energy Price Index,1995-05-31,25.770678604130634
Energy Price Index,1995-06-30,24.692237257096345
Energy Price Index,1995-07-31,23.105097161460982
Energy Price Index,1995-08-31,23.67483975989419
Energy Price Index,1995-09-30,24.153016583579202
Energy Price Index,1995-10-31,23.55275206022993
Energy Price Index,1995-11-30,24.51927968257198
Energy Price Index,1995-12-31,26.615118526808423
Energy Price Index,1996-01-31,26.84911995116492
Energy Price Index,1996-02-29,28.700783396072843
Energy Price Index,1996-03-31,28.55834774646454
Energy Price Index,1996-04-30,29.219656119645943
Energy Price Index,1996-05-31,27.29677484993387
Energy Price Index,1996-06-30,27.032251500661307
Energy Price Index,1996-07-31,28.181910672499743
Energy Price Index,1996-08-31,28.517651846576456
Energy Price Index,1996-09-30,30.226879641876078
Energy Price Index,1996-10-31,32.46515413572082
Energy Price Index,1996-11-30,31.956455387119746
Energy Price Index,1996-12-31,34.33716553057279
Energy Price Index,1997-01-31,33.18750635873435
Energy Price Index,1997-02-28,28.660087496184758
Energy Price Index,1997-03-31,27.00172957574524
Energy Price Index,1997-04-30,25.607895004578285
Energy Price Index,1997-05-31,27.5002543493743
Energy Price Index,1997-06-30,25.82154847899074
Energy Price Index,1997-07-31,26.228507477871602
Energy Price Index,1997-08-31,27.072947400549392
Energy Price Index,1997-09-30,27.551124224234407
Energy Price Index,1997-10-31,29.280699969478075
Energy Price Index,1997-11-30,28.059822972835484
Energy Price Index,1997-12-31,24.85502085664869
Energy Price Index,1998-01-31,22.270831213755212
Energy Price Index,1998-02-28,21.52813104079764
Energy Price Index,1998-03-31,20.398819818903245
Energy Price Index,1998-04-30,20.968562417336454
Energy Price Index,1998-05-31,21.100824091972733
Energy Price Index,1998-06-30,19.432292196561196
Energy Price Index,1998-07-31,19.60524977108556
Energy Price Index,1998-08-31,18.75063587343575
Energy Price Index,1998-09-30,20.419167768847288
Energy Price Index,1998-10-31,19.584901821141518
Energy Price Index,1998-11-30,18.3029809746668
Energy Price Index,1998-12-31,16.20714213043036
Energy Price Index,1999-01-31,17.438193102044966
Energy Price Index,1999-02-28,16.563231254451114
Energy Price Index,1999-03-31,19.188116797232677
Energy Price Index,1999-04-30,22.56587648794384
Energy Price Index,1999-05-31,22.932139586936614
Energy Price Index,1999-06-30,23.369620510733544
Energy Price Index,1999-07-31,26.259029402787668
Energy Price Index,1999-08-31,28.344694272052088
Energy Price Index,1999-09-30,30.73557839047716
Energy Price Index,1999-10-31,30.28792349170821
Energy Price Index,1999-11-30,32.23115271136433
Energy Price Index,1999-12-31,33.34011598331468
Energy Price Index,2000-01-31,34.031946281412154
Energy Price Index,2000-02-29,36.47370027469732
Energy Price Index,2000-03-31,37.00274697324244
Energy Price Index,2000-04-30,33.04507070912605
Energy Price Index,2000-05-31,37.76579509614405
Energy Price Index,2000-06-30,41.39790416115576
Energy Price Index,2000-07-31,39.59711059110794
Energy Price Index,2000-08-31,41.39790416115576
Energy Price Index,2000-09-30,45.4267982500763
Energy Price Index,2000-10-31,44.78583782683894
Energy Price Index,2000-11-30,46.54593549699867
Energy Price Index,2000-12-31,43.503916980364224
Energy Price Index,2001-01-31,43.45304710550412
Energy Price Index,2001-02-28,41.42842608607182
Energy Price Index,2001-03-31,38.40675551938142
Energy Price Index,2001-04-30,39.169803642283036
Energy Price Index,2001-05-31,39.820938040492415
Energy Price Index,2001-06-30,38.518669244073656
Energy Price Index,2001-07-31,35.04934377861431
Energy Price Index,2001-08-31,35.965001526096245
Energy Price Index,2001-09-30,34.18455590599247
Energy Price Index,2001-10-31,29.555397293722656
Energy Price Index,2001-11-30,27.022077525689284
Energy Price Index,2001-12-31,26.767728151388745
Energy Price Index,2002-01-31,27.062773425577372
Energy Price Index,2002-02-28,28.049648997863464
Energy Price Index,2002-03-31,32.94333095940584
Energy Price Index,2002-04-30,35.29351917794282
Energy Price Index,2002-05-31,35.649608301963575
Energy Price Index,2002-06-30,33.95055448163597
Energy Price Index,2002-07-31,34.988299928782176
Energy Price Index,2002-08-31,36.21935090039678
Energy Price Index,2002-09-30,38.55936514396174
Energy Price Index,2002-10-31,38.67127886865398
Energy Price Index,2002-11-30,35.344389052802924
Energy Price Index,2002-12-31,39.92267779021263
Energy Price Index,2003-01-31,44.09400752874148
Energy Price Index,2003-02-28,49.61847593854919
Energy Price Index,2003-03-31,44.42974870281819
Energy Price Index,2003-04-30,38.437277444297486
Energy Price Index,2003-05-31,39.719198290772205
Energy Price Index,2003-06-30,41.69294943534439
Energy Price Index,2003-07-31,41.408078136127784
Energy Price Index,2003-08-31,42.5475633329942
Energy Price Index,2003-09-30,39.098585817478885
Energy Price Index,2003-10-31,41.43860006104384
Energy Price Index,2003-11-30,41.54033981076406
Energy Price Index,2003-12-31,44.82653372672703
Energy Price Index,2004-01-31,46.43402177230644
Energy Price Index,2004-02-29,45.650625699460775
Energy Price Index,2004-03-31,48.55020856648692
Energy Price Index,2004-04-30,49.26238681452843
Energy Price Index,2004-05-31,54.440940075287415
Energy Price Index,2004-06-30,52.35527520602299
Energy Price Index,2004-07-31,54.68511547461593
Energy Price Index,2004-08-31,58.46983416420795
Energy Price Index,2004-09-30,57.47278461694984
Energy Price Index,2004-10-31,65.20500559568623
Energy Price Index,2004-11-30,59.47705768643809
Energy Price Index,2004-12-31,56.79112829382439
Energy Price Index,2005-01-31,60.758978532912806
Energy Price Index,2005-02-28,62.63098992776477
Energy Price Index,2005-03-31,70.45477668124936
Energy Price Index,2005-04-30,70.57686438091362
Energy Price Index,2005-05-31,66.61918811679723
Energy Price Index,2005-06-30,74.16827754603725
Energy Price Index,2005-07-31,77.7393427612168
